province,asset,gem_id,capacity_mw,status,start_year,retired_year
Shaanxi,solar,G100000830616,100.0,construction,,
Shaanxi,solar,G100000813512,100.0,operating,2020.0,
Shaanxi,solar,G100000803062,20.0,operating,2016.0,
Shaanxi,solar,G100001036554,4.5,operating,,
Shaanxi,solar,G100001036552,2.4,operating,,
Shaanxi,solar,G100000830617,50.0,operating,2025.0,
Shaanxi,solar,G100001037235,1.0,operating,,
Shaanxi,solar,G100001037236,1.0,operating,,
Shaanxi,solar,G100001037237,3.6,operating,,
Shaanxi,solar,G100000832411,28.8,pre-construction,,
Shaanxi,solar,G100001015384,1.0,operating,2017.0,
Shaanxi,solar,G100000830618,200.0,construction,,
Shaanxi,solar,G100000832412,30.0,pre-construction,,
Shaanxi,solar,G100000830619,100.0,operating,2023.0,
Shaanxi,solar,G100001021312,100.0,construction,,
Shaanxi,solar,G100000830620,100.0,pre-construction,,
Shaanxi,solar,G100000830622,100.0,operating,2025.0,
Shaanxi,solar,G100001072999,100.0,announced,,
Shaanxi,solar,G100000830623,150.0,pre-construction,,
Shaanxi,solar,G100001036534,1.8,operating,,
Shaanxi,solar,G100000813471,150.0,operating,2025.0,
Shaanxi,solar,G100001073046,50.0,pre-construction,,
Shaanxi,solar,G100001073047,100.0,pre-construction,,
Shaanxi,solar,G100000830627,50.0,operating,2025.0,
Shaanxi,solar,G100001021319,100.0,operating,2024.0,
Shaanxi,solar,G100000830624,300.0,operating,2024.0,
Shaanxi,solar,G100000830625,300.0,operating,2024.0,
Shaanxi,solar,G100000813517,150.0,operating,2024.0,
Shaanxi,solar,G100000830626,150.0,operating,2024.0,
Shaanxi,solar,G100000830628,100.0,operating,2025.0,
Shaanxi,solar,G100001037251,1.2,operating,,
Shaanxi,solar,G100000832414,100.0,operating,2024.0,
Shaanxi,solar,G100000830629,100.0,operating,2024.0,
Shaanxi,solar,G100000803331,50.0,operating,2016.0,
Shaanxi,solar,G100000803367,50.0,operating,2017.0,
Shaanxi,solar,G100000804121,50.0,operating,2016.0,
Shaanxi,solar,G100000804133,50.0,operating,2016.0,
Shaanxi,solar,G100000804137,50.0,operating,2016.0,
Shaanxi,solar,G100000814007,100.0,operating,2024.0,
Shaanxi,solar,G100000813513,300.0,operating,2025.0,
Shaanxi,solar,G100000804125,50.0,operating,2016.0,
Shaanxi,solar,G100000804116,50.0,operating,2016.0,
Shaanxi,solar,G100000813514,200.0,operating,2025.0,
Shaanxi,solar,G100000803368,50.0,operating,2017.0,
Shaanxi,solar,G100000813515,100.0,pre-construction,,
Shaanxi,solar,G100000813516,200.0,construction,,
Shaanxi,solar,G100000803347,40.0,operating,2016.0,
Shaanxi,solar,G100000804132,30.0,operating,2017.0,
Shaanxi,solar,G100001036562,1.9,operating,,
Shaanxi,solar,G100001057848,22.0,operating,2018.0,
Shaanxi,solar,G100000804123,20.0,operating,2016.0,
Shaanxi,solar,G100000804127,30.0,operating,2016.0,
Shaanxi,solar,G100000830630,50.0,cancelled,,
Shaanxi,solar,G100000803349,250.0,operating,2019.0,
Shaanxi,solar,G100000803350,250.0,operating,2019.0,
Shaanxi,solar,G100000830631,250.0,operating,2019.0,
Shaanxi,solar,G100000830632,100.0,construction,,
Shaanxi,solar,G100000803369,50.0,operating,2016.0,
Shaanxi,solar,G100000803370,50.0,operating,2020.0,
Shaanxi,solar,G100000803360,30.0,operating,2017.0,
Shaanxi,solar,G100001000744,200.0,operating,2024.0,
Shaanxi,solar,G100000832415,200.0,operating,2023.0,
Shaanxi,solar,G100000813519,50.0,shelved - inferred 2 y,,
Shaanxi,solar,G100001072917,100.0,pre-construction,,
Shaanxi,solar,G100001036555,1.2,operating,,
Shaanxi,solar,G100001015385,1.0,operating,2017.0,
Shaanxi,solar,G100000803353,100.0,operating,2018.0,
Shaanxi,solar,G100000803354,100.0,operating,2018.0,
Shaanxi,solar,G100000813520,20.0,shelved - inferred 2 y,,
Shaanxi,solar,G100001036540,1.4,operating,,
Shaanxi,solar,G100001036741,1.2,operating,,
Shaanxi,solar,G100000832416,100.0,shelved - inferred 2 y,,
Shaanxi,solar,G100000832417,100.0,shelved - inferred 2 y,,
Shaanxi,solar,G100001030686,5.9,operating,2024.0,
Shaanxi,solar,G100001036556,6.0,operating,,
Shaanxi,solar,G100001036557,6.0,operating,,
Shaanxi,solar,G100000813521,100.0,shelved,,
Shaanxi,solar,G100000803326,200.0,operating,2016.0,
Shaanxi,solar,G100000803322,300.0,operating,2017.0,
Shaanxi,solar,G100001036541,2.0,operating,,
Shaanxi,solar,G100000832418,29.5,pre-construction,,
Shaanxi,solar,G100001000528,34.0,operating,2023.0,
Shaanxi,solar,G100000830635,100.0,operating,,
Shaanxi,solar,G100001065732,50.0,operating,2025.0,
Shaanxi,solar,G100001073042,50.0,pre-construction,,
Shaanxi,solar,G100000813522,20.0,operating,2019.0,
Shaanxi,solar,G100000813523,40.0,operating,2021.0,
Shaanxi,solar,G100000830636,200.0,operating,2025.0,
Shaanxi,solar,G100000830637,100.0,construction,,
Shaanxi,solar,G100001018210,100.0,pre-construction,,
Shaanxi,solar,G100000813524,200.0,shelved,,
Shaanxi,solar,G100000813525,50.0,operating,2021.0,
Shaanxi,solar,G100001073039,50.0,pre-construction,,
Shaanxi,solar,G100000830638,100.0,operating,2022.0,
Shaanxi,solar,G100000832420,100.0,operating,2022.0,
Shaanxi,solar,G100001037248,1.6,operating,,
Shaanxi,solar,G100001037249,1.6,operating,,
Shaanxi,solar,G100001037247,5.5,operating,,
Shaanxi,solar,G100001036545,2.3,operating,,
Shaanxi,solar,G100001036543,1.0,operating,,
Shaanxi,solar,G100001036544,1.0,operating,,
Shaanxi,solar,G100001036542,1.4,operating,,
Shaanxi,solar,G100001051238,50.0,pre-construction,,
Shaanxi,solar,G100001057067,100.0,construction,,
Shaanxi,solar,G100000830640,100.0,operating,2025.0,
Shaanxi,solar,G100001006403,100.0,operating,2025.0,
Shaanxi,solar,G100000813527,150.0,operating,2024.0,
Shaanxi,solar,G100000813529,20.0,operating,2020.0,
Shaanxi,solar,G100000830641,100.0,operating,2025.0,
Shaanxi,solar,G100000813528,20.0,operating,2020.0,
Shaanxi,solar,G100000830645,49.5,operating,2018.0,
Shaanxi,solar,G100000813530,20.0,operating,2020.0,
Shaanxi,solar,G100000804145,50.0,operating,2016.0,
Shaanxi,solar,G100000813531,100.0,operating,2020.0,
Shaanxi,solar,G100000830642,100.0,pre-construction,,
Shaanxi,solar,G100000803329,20.0,operating,2019.0,
Shaanxi,solar,G100000803328,50.0,operating,2019.0,
Shaanxi,solar,G100000803327,50.0,operating,2019.0,
Shaanxi,solar,G100000803333,50.0,operating,2019.0,
Shaanxi,solar,G100000802837,20.0,operating,2014.0,
Shaanxi,solar,G100000802824,20.0,operating,2011.0,
Shaanxi,solar,G100000803338,50.0,operating,2017.0,
Shaanxi,solar,G100000803366,100.0,operating,2017.0,
Shaanxi,solar,G100000803064,30.0,operating,2015.0,
Shaanxi,solar,G100000813533,50.0,shelved - inferred 2 y,,
Shaanxi,solar,G100000803324,200.0,operating,2017.0,
Shaanxi,solar,G100000830643,50.0,operating,2025.0,
Shaanxi,solar,G100001021384,30.0,operating,2021.0,
Shaanxi,solar,G100000802261,270.0,construction,,
Shaanxi,solar,G100001055424,100.0,operating,2025.0,
Shaanxi,solar,G100001021405,100.0,shelved,,
Shaanxi,solar,G100000813752,150.0,operating,2025.0,
Shaanxi,solar,G100000830644,50.0,shelved,,
Shaanxi,solar,G100000803320,50.0,operating,2019.0,
Shaanxi,solar,G100000813535,50.0,operating,2019.0,
Shaanxi,solar,G100000804135,100.0,operating,2017.0,
Shaanxi,solar,G100000803339,50.0,operating,2019.0,
Shaanxi,solar,G100000803325,50.0,operating,2016.0,
Shaanxi,solar,G100000803319,50.0,operating,2019.0,
Shaanxi,solar,G100000813537,50.0,shelved - inferred 2 y,,
Shaanxi,solar,G100001021351,50.0,operating,2024.0,
Shaanxi,solar,G100000813538,50.0,operating,2023.0,
Shaanxi,solar,G100000813539,150.0,operating,2023.0,
Shaanxi,solar,G100000802041,30.0,operating,2016.0,
Shaanxi,solar,G100000813540,100.0,operating,2020.0,
Shaanxi,solar,G100000802266,50.0,operating,2015.0,
Shaanxi,solar,G100000802267,50.0,operating,2016.0,
Shaanxi,solar,G100000803342,50.0,shelved,,
Shaanxi,solar,G100000813541,20.0,cancelled,,
Shaanxi,solar,G100001073002,100.0,announced,,
Shaanxi,solar,G100001072995,200.0,announced,,
Shaanxi,solar,G100001073044,45.0,announced,,
Shaanxi,solar,G100001036546,5.7,operating,,
Shaanxi,solar,G100001073004,100.0,pre-construction,,
Henan,solar,G100001015387,19.8,operating,2016.0,
Ningxia,solar,G100000832308,10.0,operating,2013.0,
Hebei,solar,G100001015388,15.0,operating,2018.0,
Hebei,solar,G100001015389,6.0,operating,2017.0,
Jiangsu,solar,G100000832193,6.0,operating,2014.0,
Shandong,solar,G100000832428,10.5,operating,2017.0,
Shandong,solar,G100001015390,4.7,operating,2017.0,
Shandong,solar,G100000830646,20.0,operating,2017.0,
Shandong,solar,G100001022600,100.0,operating,,
Shandong,solar,G100001015391,2.5,operating,2017.0,
Shandong,solar,G100001015392,1.2,operating,2017.0,
Shandong,solar,G100000804268,20.0,operating,2016.0,
Shandong,solar,G100000830647,100.0,pre-construction,,
Shandong,solar,G100000804265,43.0,operating,2017.0,
Shandong,solar,G100000804231,60.0,operating,2017.0,
Shandong,solar,G100001015393,3.9,operating,2014.0,
Shandong,solar,G100001015394,2.7,operating,2018.0,
Shandong,solar,G100001015395,6.0,operating,2018.0,
Shandong,solar,G100001015396,1.1,operating,2017.0,
Shandong,solar,G100001015397,1.0,operating,2017.0,
Shandong,solar,G100001015398,1.1,operating,2017.0,
Shandong,solar,G100000832429,888.0,operating,2025.0,
Shandong,solar,G100000832430,500.0,operating,,
Shandong,solar,G100000832431,350.0,construction,,
Shandong,solar,G100000832432,350.0,construction,,
Shandong,solar,G100000832433,900.0,construction,,
Shandong,solar,G100000832434,500.0,construction,,
Shandong,solar,G100000832435,200.0,construction,,
Shandong,solar,G100000832436,350.0,construction,,
Shandong,solar,G100000832437,50.0,construction,,
Shandong,solar,G100000832438,600.0,construction,,
Shandong,solar,G100000832439,600.0,construction,,
Shandong,solar,G100000832440,200.0,construction,,
Shandong,solar,G100000832441,900.0,construction,,
Shandong,solar,G100000832442,200.0,construction,,
Shandong,solar,G100001064457,175.0,pre-construction,,
Shandong,solar,G100001064517,300.0,pre-construction,,
Shandong,solar,G100001064518,200.0,pre-construction,,
Shandong,solar,G100000804277,20.0,operating,2017.0,
Shandong,solar,G100000813544,850.0,construction,,
Shandong,solar,G100000813545,20.0,operating,2024.0,
Shandong,solar,G100000830648,200.0,operating,2025.0,
Shandong,solar,G100001064487,300.0,operating,,
Shandong,solar,G100001064486,350.0,construction,,
Shandong,solar,G100000813546,300.0,operating,2020.0,
Shandong,solar,G100000813547,30.0,operating,2021.0,
Shandong,solar,G100001015399,1.0,operating,2016.0,
Shandong,solar,G100001015400,3.0,operating,2017.0,
Shandong,solar,G100001064481,120.0,announced,,
Shandong,solar,G100001020808,200.0,pre-construction,,
Shandong,solar,G100001085487,3.0,operating,,
Shandong,solar,G100001015401,5.0,operating,2017.0,
Shandong,solar,G100000832443,60.0,operating,2023.0,
Shandong,solar,G100000830649,60.0,pre-construction,,
Shandong,solar,G100000804294,20.0,operating,2016.0,
Shandong,solar,G100000803749,20.0,operating,2014.0,
Shandong,solar,G100000813548,25.0,pre-construction,,
Shandong,solar,G100001085577,1.7,operating,,
Shandong,solar,G100000804252,20.0,operating,2017.0,
Shandong,solar,G100000804251,20.0,operating,2016.0,
Shandong,solar,G100000830650,60.0,operating,2024.0,
Shandong,solar,G100000813549,50.0,operating,2023.0,
Shandong,solar,G100000813550,20.0,shelved - inferred 2 y,,
Shandong,solar,G100001020862,220.0,construction,,
Shandong,solar,G100000803017,20.0,operating,2016.0,
Shandong,solar,G100001020810,100.0,operating,2025.0,
Shandong,solar,G100001054382,50.0,announced,,
Shandong,solar,G100000804291,20.0,operating,2015.0,
Shandong,solar,G100000804292,20.0,operating,2016.0,
Shandong,solar,G100001021020,150.0,construction,2026.0,
Shandong,solar,G100001015402,2.5,operating,2017.0,
Shandong,solar,G100001015403,3.6,operating,2017.0,
Shandong,solar,G100001015404,1.7,operating,2017.0,
Shandong,solar,G100001015405,1.7,operating,2017.0,
Shandong,solar,G100001015406,2.0,operating,2017.0,
Shandong,solar,G100001015407,3.7,operating,2019.0,
Shandong,solar,G100000804250,22.0,operating,2017.0,
Shandong,solar,G100000804224,100.0,operating,2017.0,
Shandong,solar,G100001015408,6.0,operating,2016.0,
Shandong,solar,G100001085480,4.9,operating,,
Shandong,solar,G100001037206,1.6,operating,,
Shandong,solar,G100001037207,2.1,operating,,
Shandong,solar,G100001035816,2.3,operating,,
Shandong,solar,G100001037205,1.0,operating,,
Shandong,solar,G100001020848,300.0,pre-construction,,
Shandong,solar,G100001015409,2.5,operating,2019.0,
Shandong,solar,G100001085576,2.1,operating,,
Shandong,solar,G100000813551,50.0,construction,,
Shandong,solar,G100000830651,25.0,pre-construction,,
Shandong,solar,G100000813552,30.0,operating,2021.0,
Shandong,solar,G100000804276,20.0,operating,2016.0,
Shandong,solar,G100001020780,78.0,pre-construction,,
Shandong,solar,G100000813553,70.0,pre-construction,,
Shandong,solar,G100000813554,40.0,pre-construction,,
Shandong,solar,G100001020802,50.0,pre-construction,,
Shandong,solar,G100001015410,4.5,operating,2017.0,
Shandong,solar,G100001037152,2.9,operating,,
Shandong,solar,G100000813555,50.0,pre-construction,,
Shandong,solar,G100001020921,47.0,pre-construction,,
Shandong,solar,G100000830653,50.0,construction,,
Shandong,solar,G100000813556,40.0,pre-construction,,
Shandong,solar,G100001035809,1.8,operating,,
Shandong,solar,G100001035808,5.7,operating,,
Shandong,solar,G100000813557,50.0,construction,,
Shandong,solar,G100001021027,152.0,pre-construction,,
Shandong,solar,G100001015411,4.0,operating,2018.0,
Shandong,solar,G100001021021,252.0,pre-construction,,
Shandong,solar,G100001021059,77.0,pre-construction,,
Shandong,solar,G100001021058,168.0,pre-construction,,
Shandong,solar,G100001037204,1.2,operating,,
Shandong,solar,G100000830654,100.0,pre-construction,,
Shandong,solar,G100001035815,3.2,operating,,
Shandong,solar,G100001035814,1.0,operating,,
Shandong,solar,G100001036493,1.7,operating,,
Shandong,solar,G100001036492,2.2,operating,,
Shandong,solar,G100001036494,5.9,operating,,
Shandong,solar,G100001037203,2.9,operating,,
Shandong,solar,G100001015412,3.0,operating,2017.0,
Shandong,solar,G100000813558,50.0,pre-construction,,
Shandong,solar,G100000813559,50.0,shelved - inferred 2 y,,
Shandong,solar,G100001037153,5.2,operating,,
Shandong,solar,G100001036479,2.3,operating,,
Shandong,solar,G100001036478,2.8,operating,,
Shandong,solar,G100000813560,76.0,pre-construction,,
Shandong,solar,G100000813561,100.0,pre-construction,,
Shandong,solar,G100000813562,30.0,pre-construction,,
Shandong,solar,G100000813563,200.0,shelved - inferred 2 y,,
Shandong,solar,G100000813564,50.0,pre-construction,,
Shandong,solar,G100000830655,30.0,pre-construction,,
Shandong,solar,G100000804278,20.0,operating,2016.0,
Shandong,solar,G100001020873,20.0,pre-construction,,
Shandong,solar,G100000813565,30.0,pre-construction,,
Shandong,solar,G100001035987,3.9,operating,,
Shandong,solar,G100000830656,40.0,pre-construction,,
Shandong,solar,G100000813566,50.0,construction,,
Shandong,solar,G100000830657,33.0,operating,,
Shandong,solar,G100001015413,5.0,operating,2017.0,
Shandong,solar,G100001015414,2.5,operating,2017.0,
Shandong,solar,G100001015415,5.0,operating,2017.0,
Shandong,solar,G100001015416,1.7,operating,2017.0,
Shandong,solar,G100000832444,500.0,announced,,
Shandong,solar,G100000832445,500.0,operating,,
Shandong,solar,G100000813567,100.0,operating,2022.0,
Shandong,solar,G100000813568,700.0,operating,2023.0,
Shandong,solar,G100000813569,100.0,operating,2023.0,
Shandong,solar,G100000813570,100.0,operating,2023.0,
Shandong,solar,G100000813571,100.0,operating,2023.0,
Shandong,solar,G100000813572,100.0,operating,2023.0,
Shandong,solar,G100000813573,100.0,operating,2023.0,
Shandong,solar,G100000813574,100.0,operating,2023.0,
Shandong,solar,G100000813576,1000.0,construction,,
Shandong,solar,G100000813575,49.0,operating,2020.0,
Shandong,solar,G100000813577,700.0,pre-construction,,
Shandong,solar,G100001020899,250.0,construction,,
Shandong,solar,G100000804290,20.0,operating,2017.0,
Shandong,solar,G100000804300,25.0,operating,2018.0,
Shandong,solar,G100001064519,200.0,construction,,
Shandong,solar,G100001015417,4.5,operating,2017.0,
Shandong,solar,G100001015418,4.5,operating,2017.0,
Shandong,solar,G100001021019,70.0,pre-construction,,
Shandong,solar,G100000802994,40.0,operating,2015.0,
Shandong,solar,G100000813578,70.0,operating,2023.0,
Shandong,solar,G100000830658,130.0,operating,2023.0,
Shandong,solar,G100001020809,70.0,pre-construction,,
Shandong,solar,G100000830659,50.0,construction,,
Shandong,solar,G100000802993,20.0,operating,2015.0,
Shandong,solar,G100000813579,20.0,construction,,
Shandong,solar,G100000830660,80.0,operating,2023.0,
Shandong,solar,G100000830661,70.0,operating,,
Shandong,solar,G100001020915,100.0,construction,,
Shandong,solar,G100001020830,33.0,pre-construction,,
Shandong,solar,G100000813581,25.6,operating,2021.0,
Shandong,solar,G100001020901,250.0,pre-construction,,
Shandong,solar,G100001015419,2.0,operating,2017.0,
Shandong,solar,G100001021210,600.0,construction,,
Shandong,solar,G100001020472,150.0,pre-construction,,
Shandong,solar,G100001020813,64.0,pre-construction,,
Shandong,solar,G100000813582,50.0,construction,,
Shandong,solar,G100000830662,150.0,operating,,
Shandong,solar,G100000830663,460.0,construction,,
Shandong,solar,G100001036514,1.5,operating,,
Shandong,solar,G100001021186,70.0,pre-construction,,
Shandong,solar,G100001020769,50.0,construction,,
Shandong,solar,G100000830664,40.0,construction,,
Shandong,solar,G100000813583,70.0,pre-construction,,
Shandong,solar,G100001021198,98.0,pre-construction,,
Shandong,solar,G100001021188,90.0,pre-construction,,
Shandong,solar,G100000813584,50.0,pre-construction,,
Shandong,solar,G100000830665,27.9,operating,2022.0,
Shandong,solar,G100000813585,50.0,operating,2023.0,
Shandong,solar,G100000830666,60.0,construction,,
Shandong,solar,G100000813586,20.0,operating,2017.0,
Shandong,solar,G100001015420,3.0,operating,2017.0,
Shandong,solar,G100000813587,100.0,operating,2023.0,
Shandong,solar,G100000830667,200.0,pre-construction,,
Shandong,solar,G100000813589,40.0,construction,,
Shandong,solar,G100000813588,40.0,construction,,
Shandong,solar,G100000813590,50.0,construction,,
Shandong,solar,G100000813591,100.0,operating,,
Shandong,solar,G100000813592,40.0,pre-construction,,
Shandong,solar,G100000813593,40.0,operating,2024.0,
Shandong,solar,G100001020783,200.0,operating,2024.0,
Shandong,solar,G100000802995,30.0,operating,2016.0,
Shandong,solar,G100000813594,30.0,operating,2020.0,
Shandong,solar,G100000804298,60.0,operating,2020.0,
Shandong,solar,G100000813595,80.0,shelved - inferred 2 y,,
Shandong,solar,G100001035810,2.0,operating,,
Shandong,solar,G100001035811,4.2,operating,,
Shandong,solar,G100001035812,2.0,operating,,
Shandong,solar,G100001036484,1.3,operating,,
Shandong,solar,G100001036483,1.0,operating,,
Shandong,solar,G100001015421,4.0,operating,2017.0,
Shandong,solar,G100001015423,4.0,operating,2017.0,
Shandong,solar,G100001015424,1.5,operating,2017.0,
Shandong,solar,G100001036486,3.4,operating,,
Shandong,solar,G100001036485,4.5,operating,,
Shandong,solar,G100000830668,55.0,construction,,
Shandong,solar,G100001020917,300.0,construction,,
Shandong,solar,G100000813596,25.0,pre-construction,,
Shandong,solar,G100001036487,4.7,operating,,
Shandong,solar,G100000803014,20.0,operating,2016.0,
Shandong,solar,G100000813597,30.0,operating,2021.0,
Shandong,solar,G100000804286,53.0,operating,2016.0,
Shandong,solar,G100000804271,40.0,operating,2016.0,
Shandong,solar,G100001035981,3.3,operating,,
Shandong,solar,G100001035804,1.0,operating,,
Shandong,solar,G100001036473,2.5,operating,,
Shandong,solar,G100001036474,4.4,operating,,
Shandong,solar,G100001036475,5.3,operating,,
Shandong,solar,G100001036476,2.5,operating,,
Shandong,solar,G100001036477,5.5,operating,,
Shandong,solar,G100001036489,2.9,operating,,
Shandong,solar,G100001035806,4.6,operating,,
Shandong,solar,G100001035807,4.8,operating,,
Shandong,solar,G100001015425,1.5,operating,2017.0,
Shandong,solar,G100001015426,4.1,operating,2017.0,
Shandong,solar,G100001015427,2.0,operating,2017.0,
Shandong,solar,G100001015428,4.0,operating,2017.0,
Shandong,solar,G100001015429,1.3,operating,2015.0,
Shandong,solar,G100001015430,1.5,operating,2017.0,
Shandong,solar,G100000813598,70.0,operating,,
Shandong,solar,G100000830670,130.0,pre-construction,,
Shandong,solar,G100000813599,200.0,pre-construction,,
Shandong,solar,G100000813600,100.0,operating,2023.0,
Shandong,solar,G100001020775,44.0,operating,2024.0,
Shandong,solar,G100000803754,25.0,operating,2014.0,
Shandong,solar,G100000830672,300.0,operating,2024.0,
Shandong,solar,G100001036495,5.0,operating,,
Shandong,solar,G100001015431,3.2,operating,2017.0,
Shandong,solar,G100001015432,2.3,operating,2017.0,
Shandong,solar,G100001015433,1.1,operating,2017.0,
Shandong,solar,G100000803753,20.0,operating,2013.0,
Shandong,solar,G100000830673,100.0,operating,2018.0,
Shandong,solar,G100001015434,5.9,operating,2017.0,
Shandong,solar,G100001015435,1.8,operating,2017.0,
Shandong,solar,G100001015436,2.4,operating,2017.0,
Shandong,solar,G100001015437,3.9,operating,2018.0,
Shandong,solar,G100000813601,70.0,pre-construction,,
Shandong,solar,G100000813602,120.0,shelved - inferred 2 y,,
Shandong,solar,G100000813603,30.0,shelved - inferred 2 y,,
Shandong,solar,G100001015439,4.8,operating,2017.0,
Shandong,solar,G100000804233,100.0,operating,2017.0,
Shandong,solar,G100001015440,2.5,operating,2017.0,
Shandong,solar,G100001015441,15.0,operating,2015.0,
Shandong,solar,G100001037161,5.1,operating,,
Shandong,solar,G100001037159,5.1,operating,,
Shandong,solar,G100001037160,3.0,operating,,
Shandong,solar,G100001037158,4.8,operating,,
Shandong,solar,G100001036491,3.8,operating,,
Shandong,solar,G100001015442,10.0,operating,2017.0,
Shandong,solar,G100000804246,100.0,operating,2018.0,
Shandong,solar,G100001021192,46.0,pre-construction,,
Shandong,solar,G100001015443,4.0,operating,2017.0,
Shandong,solar,G100001037212,5.3,operating,,
Shandong,solar,G100001037210,2.6,operating,,
Shandong,solar,G100001037215,1.3,operating,,
Shandong,solar,G100001037208,1.0,operating,,
Shandong,solar,G100001037211,1.1,operating,,
Shandong,solar,G100001037214,1.1,operating,,
Shandong,solar,G100001037216,1.6,operating,,
Shandong,solar,G100001037466,1.0,operating,,
Shandong,solar,G100001035988,5.4,operating,,
Shandong,solar,G100001037209,1.5,operating,,
Shandong,solar,G100001037213,1.7,operating,,
Shandong,solar,G100001037165,5.2,operating,,
Shandong,solar,G100001037169,5.8,operating,,
Shandong,solar,G100001037170,5.8,operating,,
Shandong,solar,G100001037167,5.8,operating,,
Shandong,solar,G100001037168,5.8,operating,,
Shandong,solar,G100000804244,80.0,operating,2018.0,
Shandong,solar,G100001037171,3.0,operating,,
Shandong,solar,G100001037175,3.2,operating,,
Shandong,solar,G100001037183,1.5,operating,,
Shandong,solar,G100000832446,129.0,pre-construction,,
Shandong,solar,G100000832447,871.0,pre-construction,,
Shandong,solar,G100001037180,4.2,operating,,
Shandong,solar,G100001037185,2.5,operating,,
Shandong,solar,G100001037182,1.7,operating,,
Shandong,solar,G100001037184,2.0,operating,,
Shandong,solar,G100001037181,2.4,operating,,
Shandong,solar,G100000813604,50.0,pre-construction,,
Shandong,solar,G100001021205,30.0,pre-construction,,
Shandong,solar,G100001037227,2.2,operating,,
Shandong,solar,G100001036519,1.1,operating,,
Shandong,solar,G100001036739,5.5,operating,,
Shandong,solar,G100001035821,3.0,operating,,
Shandong,solar,G100001036520,1.2,operating,,
Shandong,solar,G100000813605,30.0,operating,2020.0,
Shandong,solar,G100001036468,2.0,operating,,
Shandong,solar,G100000804270,20.0,operating,2016.0,
Shandong,solar,G100000813606,20.0,pre-construction,,
Shandong,solar,G100000830674,90.0,operating,2024.0,
Shandong,solar,G100000813607,80.0,announced,,
Shandong,solar,G100000813608,80.0,operating,2023.0,
Shandong,solar,G100000832448,70.0,pre-construction,,
Shandong,solar,G100000830675,20.0,operating,2017.0,
Shandong,solar,G100000803751,20.0,operating,2014.0,
Shandong,solar,G100000830676,100.0,pre-construction,,
Shandong,solar,G100001085478,4.6,operating,,
Shandong,solar,G100001085479,4.4,operating,,
Shandong,solar,G100001037186,1.0,operating,,
Shandong,solar,G100000804293,20.0,operating,2016.0,
Shandong,solar,G100000804281,40.0,operating,2016.0,
Shandong,solar,G100001020778,16.0,pre-construction,,
Shandong,solar,G100000813609,25.0,operating,,
Shandong,solar,G100000813610,15.0,operating,2023.0,
Shandong,solar,G100000804284,20.0,operating,2016.0,
Shandong,solar,G100000804264,20.0,operating,2017.0,
Shandong,solar,G100000813612,70.0,operating,2023.0,
Shandong,solar,G100000832449,130.0,operating,,
Shandong,solar,G100001015444,6.0,operating,2017.0,
Shandong,solar,G100001015445,3.4,operating,2017.0,
Shandong,solar,G100000813613,50.0,operating,2021.0,
Shandong,solar,G100000813614,50.0,operating,2023.0,
Shandong,solar,G100001015446,3.8,operating,2017.0,
Shandong,solar,G100000813615,50.0,operating,2022.0,
Shandong,solar,G100000832450,50.0,pre-construction,,
Shandong,solar,G100000803005,20.0,operating,2017.0,
Shandong,solar,G100001085469,4.2,operating,,
Shandong,solar,G100001020914,193.0,pre-construction,,
Shandong,solar,G100001020913,200.0,pre-construction,,
Shandong,solar,G100001020842,80.0,pre-construction,,
Shandong,solar,G100001020767,60.0,operating,2024.0,
Shandong,solar,G100001020861,70.0,pre-construction,,
Shandong,solar,G100000804234,20.0,operating,2016.0,
Shandong,solar,G100001064520,100.0,construction,,
Shandong,solar,G100000813616,50.0,pre-construction,,
Shandong,solar,G100001015447,2.4,operating,2018.0,
Shandong,solar,G100001015448,1.1,operating,2017.0,
Shandong,solar,G100000813617,40.0,operating,2019.0,
Shandong,solar,G100000813618,40.0,operating,2020.0,
Shandong,solar,G100000803758,30.0,operating,2015.0,
Shandong,solar,G100001035805,1.2,operating,,
Shandong,solar,G100000802998,40.0,operating,2016.0,
Shandong,solar,G100001036496,2.5,operating,,
Shandong,solar,G100001036497,3.6,operating,,
Shandong,solar,G100001036498,1.0,operating,,
Shandong,solar,G100001015449,1.0,operating,2017.0,
Shandong,solar,G100001015450,2.1,operating,2017.0,
Shandong,solar,G100000832451,100.0,construction,,
Shandong,solar,G100000813619,35.0,operating,,
Shandong,solar,G100000804287,20.0,operating,2016.0,
Shandong,solar,G100000802999,30.0,operating,2015.0,
Shandong,solar,G100000804296,20.0,operating,2019.0,
Shandong,solar,G100001037196,3.5,operating,,
Shandong,solar,G100001037193,4.7,operating,,
Shandong,solar,G100001037189,4.9,operating,,
Shandong,solar,G100001037188,2.2,operating,,
Shandong,solar,G100001037187,4.9,operating,,
Shandong,solar,G100001037190,2.2,operating,,
Shandong,solar,G100001020924,100.0,pre-construction,,
Shandong,solar,G100001020845,200.0,pre-construction,,
Shandong,solar,G100001037191,3.5,operating,,
Shandong,solar,G100001037195,1.9,operating,,
Shandong,solar,G100001037192,4.1,operating,,
Shandong,solar,G100001037194,4.9,operating,,
Shandong,solar,G100000813620,50.0,pre-construction,,
Shandong,solar,G100001020835,13.8,pre-construction,,
Shandong,solar,G100000813621,200.0,announced,,
Shandong,solar,G100000813622,100.0,pre-construction,,
