province_id,province,province_cn,year,total_generation_100m_kwh,clean_generation_100m_kwh,clean_generation_share_percent,nonclean_generation_100m_kwh,nonclean_generation_share_percent,windsolar_generation_share_percent
24,Gansu,甘肃,2008,697.71,231.5,33.17997449,466.21000000000004,66.82002551000001,
24,Gansu,甘肃,2009,696.6500000000001,264.20469300000013,37.92502591,432.44530699999996,62.07497409,
24,Gansu,甘肃,2010,791.5300000000001,289.2424060000001,36.542191200000005,502.287594,63.4578088,
24,Gansu,甘肃,2011,1027.9,317.9863180000001,30.935530500000002,709.913682,69.0644695,
24,Gansu,甘肃,2012,1102.97,385.455962,34.94709394,717.514038,65.05290606,
24,Gansu,甘肃,2013,1201.9438,467.3038,38.87900582,734.64,61.12099418,9.293279769
24,Gansu,甘肃,2014,1241.076533,516.3165329999999,41.60231213,724.76,58.397687870000006,8.887445461
24,Gansu,甘肃,2015,1242.216101,523.5659009999999,42.14773103,718.6502,57.85226897,8.637788539
24,Gansu,甘肃,2016,1214.3283,511.4282999999998,42.11614767,702.9000000000001,57.883852329999996,0.6060963909
24,Gansu,甘肃,2017,1303.0,589.4,45.23407521,713.6,54.76592479,19.767459709999997
24,Gansu,甘肃,2018,1540.0,763.1999999999999,49.55844156,776.8000000000001,50.44155844,21.10909091
24,Gansu,甘肃,2019,1631.0,845.7,51.85162477,785.3,48.14837523,21.2477008
24,Gansu,甘肃,2020,1762.0,887.6,50.37457435,874.4,49.62542565,21.543132800000002
24,Gansu,甘肃,2021,1896.82,892.92,47.07457745,1003.9,52.92542255,23.10393184
24,Gansu,甘肃,2022,1954.1399999999999,908.9399999999998,46.513555839999995,1045.2,53.486444160000005,27.03030489
24,Gansu,甘肃,2023,2108.97456,1070.3745600000002,50.75331776,1038.6,49.24668224,32.49399082
25,Fujian,福建,2000,403.72999999999996,195.27999999999997,48.36895945,208.45,51.631040549999994,
25,Fujian,福建,2001,501.24,289.53999999999996,57.76474344,211.70000000000002,42.23525656,
25,Fujian,福建,2002,533.08,224.58000000000004,42.12876116,308.5,57.871238840000004,
25,Fujian,福建,2003,610.7,189.24,30.987391520000003,421.46000000000004,69.01260848,
25,Fujian,福建,2004,674.64,169.76,25.163049920000002,504.88,74.83695008,
25,Fujian,福建,2005,778.25,291.37,37.43912624,486.88,62.56087376,
25,Fujian,福建,2006,904.25,348.45000000000005,38.53469726,555.8,61.465302740000006,
25,Fujian,福建,2007,1038.28,314.65,30.304927380000002,723.63,69.69507262,
25,Fujian,福建,2008,1127.27,381.51,33.84371091,745.76,66.15628909,
25,Fujian,福建,2009,1170.71,288.40999999999997,24.63547762,882.3000000000001,75.36452238,
25,Fujian,福建,2010,1356.3200000000002,465.8900000000001,34.34956352,890.4300000000001,65.65043648,
25,Fujian,福建,2011,1580.4499999999998,308.7099999999998,19.53304439,1271.74,80.46695561,
25,Fujian,福建,2012,1622.6,504.30999999999995,31.08036485,1118.29,68.91963515,
25,Fujian,福建,2013,1777.1842000000001,520.3442000000002,29.27913719,1256.84,70.72086281,1.823108713
25,Fujian,福建,2014,1907.3187540000001,661.188754,34.66587599,1246.13,65.33412401000001,1.9294100639999998
25,Fujian,福建,2015,1900.967196,819.704596,43.1203967,1081.2626,56.87960330000001,2.34091362
25,Fujian,福建,2016,2007.4312,1107.2312000000002,55.156620059999995,900.1999999999999,44.84337994,0.2988894464
25,Fujian,福建,2017,2226.0,1107.9,49.770889489999995,1118.1,50.22911051,3.1374663070000004
25,Fujian,福建,2018,2479.0,1088.6000000000001,43.91286809,1390.3999999999999,56.08713191,3.4651068979999997
25,Fujian,福建,2019,2578.0,1171.6000000000001,45.44608223,1406.3999999999999,54.553917770000005,4.003491078000001
25,Fujian,福建,2020,2651.0,1089.6000000000001,41.10147114,1561.3999999999999,58.89852886,5.336854017
25,Fujian,福建,2021,2950.7999999999997,1239.7999999999997,42.01572455,1711.0,57.98427545,5.995323302
25,Fujian,福建,2022,3088.8,1497.3000000000002,48.47513598,1591.5,51.52486402,8.701761202
25,Fujian,福建,2023,3302.520602,1514.9206020000001,45.87164728,1787.6,54.128352719999995,8.666410736000001
26,Xizang,西藏,2000,6.61,6.5600000000000005,99.24357035,0.05,0.756429652,
26,Xizang,西藏,2001,6.97,6.92,99.28263989,0.05,0.7173601148000001,
26,Xizang,西藏,2002,7.960000000000001,7.900500000000001,99.25251256,0.059500000000000004,0.7474874372,
26,Xizang,西藏,2003,10.16,,,,,
26,Xizang,西藏,2004,11.51,11.43,99.30495222,0.08,0.6950477844999999,
26,Xizang,西藏,2005,13.34,13.26,99.40029985,0.08,0.5997001499,
26,Xizang,西藏,2006,15.149999999999999,15.059999999999999,99.40594059,0.09,0.5940594059,
26,Xizang,西藏,2007,15.169999999999998,15.159999999999998,99.93408042,0.01,0.06591957811,
26,Xizang,西藏,2008,18.46,18.32,99.24160347,0.14,0.758396533,
26,Xizang,西藏,2009,18.0,16.68802,92.71122222,1.3119800000000001,7.288777778,
26,Xizang,西藏,2010,21.02,17.204373,81.84763559,3.8156269999999997,18.15236441,
26,Xizang,西藏,2011,27.17,22.526427,82.90919028,4.643573,17.09080972,
