province,province_cn,year,month,series_type,variable,value,unit,code
Hebei,河北,2022,11,wind_utilization_hours,wind_utilization_hours,1972.8,小时,S5132511
Hebei,河北,2022,12,wind_utilization_hours,wind_utilization_hours,2238.0,小时,S5132511
Hebei,河北,2023,2,solar_utilization_hours,solar_utilization_hours_jan_nov,185.0,小时,S5150471
Hebei,河北,2023,2,wind_utilization_hours,wind_utilization_hours,421.0,小时,S5132511
Hebei,河北,2023,3,power_output,power_output_jan_nov_10k_kwh,2097326.0,万千瓦时,S5151457
Hebei,河北,2023,3,solar_utilization_hours,solar_utilization_hours_jan_nov,323.0,小时,S5150471
Hebei,河北,2023,3,wind_utilization_hours,wind_utilization_hours,649.0,小时,S5132511
Hebei,河北,2023,4,power_output,power_output_jan_nov_10k_kwh,2853902.0,万千瓦时,S5151457
Hebei,河北,2023,4,solar_utilization_hours,solar_utilization_hours_jan_nov,438.0,小时,S5150471
Hebei,河北,2023,4,wind_utilization_hours,wind_utilization_hours,892.0,小时,S5132511
Hebei,河北,2023,5,power_output,power_output_jan_nov_10k_kwh,3547857.0,万千瓦时,S5151457
Hebei,河北,2023,5,solar_utilization_hours,solar_utilization_hours_jan_nov,568.0,小时,S5150471
Hebei,河北,2023,5,wind_utilization_hours,wind_utilization_hours,1106.0,小时,S5132511
Hebei,河北,2023,6,power_output,power_output_jan_nov_10k_kwh,4206713.0,万千瓦时,S5151457
Hebei,河北,2023,6,solar_utilization_hours,solar_utilization_hours_jan_nov,707.0,小时,S5150471
Hebei,河北,2023,6,wind_utilization_hours,wind_utilization_hours,1263.0,小时,S5132511
Hebei,河北,2023,7,power_output,power_output_jan_nov_10k_kwh,4899164.0,万千瓦时,S5151457
Hebei,河北,2023,7,solar_utilization_hours,solar_utilization_hours_jan_nov,831.0,小时,S5150471
Hebei,河北,2023,7,wind_utilization_hours,wind_utilization_hours,1415.0,小时,S5132511
Hebei,河北,2023,8,power_output,power_output_jan_nov_10k_kwh,5509905.0,万千瓦时,S5151457
Hebei,河北,2023,8,solar_utilization_hours,solar_utilization_hours_jan_nov,962.0,小时,S5150471
Hebei,河北,2023,8,wind_utilization_hours,wind_utilization_hours,1506.0,小时,S5132511
Hebei,河北,2023,9,power_output,power_output_jan_nov_10k_kwh,6081731.0,万千瓦时,S5151457
Hebei,河北,2023,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1081.0,小时,S5150471
Hebei,河北,2023,9,wind_utilization_hours,wind_utilization_hours,1615.0,小时,S5132511
Hebei,河北,2023,10,power_output,power_output_jan_nov_10k_kwh,6720902.0,万千瓦时,S5151457
Hebei,河北,2023,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1204.0,小时,S5150471
Hebei,河北,2023,10,wind_utilization_hours,wind_utilization_hours,1768.0,小时,S5132511
Hebei,河北,2023,11,power_output,power_output_jan_nov_10k_kwh,7467406.55,万千瓦时,S5151457
Hebei,河北,2023,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1291.0,小时,S5150471
Hebei,河北,2023,11,wind_utilization_hours,wind_utilization_hours,2024.0,小时,S5132511
Hebei,河北,2023,12,wind_utilization_hours,wind_utilization_hours,2243.0,小时,S5132511
Heilongjiang,黑龙江,2014,2,wind_utilization_hours,wind_utilization_hours,270.28,小时,S5132516
Heilongjiang,黑龙江,2014,3,wind_utilization_hours,wind_utilization_hours,406.71,小时,S5132516
Heilongjiang,黑龙江,2014,4,wind_utilization_hours,wind_utilization_hours,567.54,小时,S5132516
Heilongjiang,黑龙江,2014,5,wind_utilization_hours,wind_utilization_hours,742.48,小时,S5132516
Heilongjiang,黑龙江,2014,6,wind_utilization_hours,wind_utilization_hours,832.08,小时,S5132516
Heilongjiang,黑龙江,2014,7,wind_utilization_hours,wind_utilization_hours,960.07,小时,S5132516
Heilongjiang,黑龙江,2014,8,wind_utilization_hours,wind_utilization_hours,1028.26,小时,S5132516
Heilongjiang,黑龙江,2014,9,wind_utilization_hours,wind_utilization_hours,1154.67,小时,S5132516
Heilongjiang,黑龙江,2014,10,wind_utilization_hours,wind_utilization_hours,1373.75,小时,S5132516
Heilongjiang,黑龙江,2014,11,wind_utilization_hours,wind_utilization_hours,1584.13,小时,S5132516
Heilongjiang,黑龙江,2015,2,wind_utilization_hours,wind_utilization_hours,276.0,小时,S5132516
Heilongjiang,黑龙江,2015,3,wind_utilization_hours,wind_utilization_hours,399.0,小时,S5132516
Heilongjiang,黑龙江,2015,4,wind_utilization_hours,wind_utilization_hours,591.0,小时,S5132516
Heilongjiang,黑龙江,2015,5,wind_utilization_hours,wind_utilization_hours,773.0,小时,S5132516
Heilongjiang,黑龙江,2015,6,power_output,power_output_jan_nov_10k_kwh,624336.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2015,6,wind_utilization_hours,wind_utilization_hours,889.0,小时,S5132516
Heilongjiang,黑龙江,2015,7,power_output,power_output_jan_nov_10k_kwh,758475.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2015,7,wind_utilization_hours,wind_utilization_hours,968.0,小时,S5132516
Heilongjiang,黑龙江,2015,8,power_output,power_output_jan_nov_10k_kwh,904147.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2015,8,wind_utilization_hours,wind_utilization_hours,1048.0,小时,S5132516
Heilongjiang,黑龙江,2015,9,power_output,power_output_jan_nov_10k_kwh,1042162.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2015,9,wind_utilization_hours,wind_utilization_hours,1131.0,小时,S5132516
Heilongjiang,黑龙江,2015,10,power_output,power_output_jan_nov_10k_kwh,1193014.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2015,10,wind_utilization_hours,wind_utilization_hours,1285.0,小时,S5132516
Heilongjiang,黑龙江,2015,11,power_output,power_output_jan_nov_10k_kwh,1321624.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2015,11,wind_utilization_hours,wind_utilization_hours,1387.0,小时,S5132516
Heilongjiang,黑龙江,2016,2,power_output,power_output_jan_nov_10k_kwh,186953.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,2,wind_utilization_hours,wind_utilization_hours,233.0,小时,S5132516
Heilongjiang,黑龙江,2016,3,power_output,power_output_jan_nov_10k_kwh,305032.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,3,wind_utilization_hours,wind_utilization_hours,345.0,小时,S5132516
Heilongjiang,黑龙江,2016,4,power_output,power_output_jan_nov_10k_kwh,406299.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,4,wind_utilization_hours,wind_utilization_hours,509.0,小时,S5132516
Heilongjiang,黑龙江,2016,5,power_output,power_output_jan_nov_10k_kwh,507690.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,5,wind_utilization_hours,wind_utilization_hours,742.0,小时,S5132516
Heilongjiang,黑龙江,2016,6,power_output,power_output_jan_nov_10k_kwh,612028.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,6,wind_utilization_hours,wind_utilization_hours,836.0,小时,S5132516
Heilongjiang,黑龙江,2016,7,power_output,power_output_jan_nov_10k_kwh,713926.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,7,wind_utilization_hours,wind_utilization_hours,930.0,小时,S5132516
Heilongjiang,黑龙江,2016,8,power_output,power_output_jan_nov_10k_kwh,835168.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,8,wind_utilization_hours,wind_utilization_hours,1043.0,小时,S5132516
Heilongjiang,黑龙江,2016,9,power_output,power_output_jan_nov_10k_kwh,917727.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,9,wind_utilization_hours,wind_utilization_hours,1182.0,小时,S5132516
Heilongjiang,黑龙江,2016,10,power_output,power_output_jan_nov_10k_kwh,1030125.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,10,wind_utilization_hours,wind_utilization_hours,1392.0,小时,S5132516
Heilongjiang,黑龙江,2016,11,power_output,power_output_jan_nov_10k_kwh,1157012.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2016,11,wind_utilization_hours,wind_utilization_hours,1540.0,小时,S5132516
Heilongjiang,黑龙江,2017,2,power_output,power_output_jan_nov_10k_kwh,177083.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,2,wind_utilization_hours,wind_utilization_hours,215.0,小时,S5132516
Heilongjiang,黑龙江,2017,3,power_output,power_output_jan_nov_10k_kwh,284535.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,3,wind_utilization_hours,wind_utilization_hours,307.0,小时,S5132516
Heilongjiang,黑龙江,2017,4,power_output,power_output_jan_nov_10k_kwh,390769.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,4,wind_utilization_hours,wind_utilization_hours,553.0,小时,S5132516
Heilongjiang,黑龙江,2017,5,power_output,power_output_jan_nov_10k_kwh,486897.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,5,wind_utilization_hours,wind_utilization_hours,795.0,小时,S5132516
Heilongjiang,黑龙江,2017,6,power_output,power_output_jan_nov_10k_kwh,612135.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,6,wind_utilization_hours,wind_utilization_hours,925.0,小时,S5132516
Heilongjiang,黑龙江,2017,7,power_output,power_output_jan_nov_10k_kwh,744276.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,7,wind_utilization_hours,wind_utilization_hours,1039.0,小时,S5132516
Heilongjiang,黑龙江,2017,8,power_output,power_output_jan_nov_10k_kwh,889998.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,8,wind_utilization_hours,wind_utilization_hours,1187.0,小时,S5132516
Heilongjiang,黑龙江,2017,9,power_output,power_output_jan_nov_10k_kwh,998048.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,9,wind_utilization_hours,wind_utilization_hours,1351.0,小时,S5132516
Heilongjiang,黑龙江,2017,10,power_output,power_output_jan_nov_10k_kwh,1089089.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,10,wind_utilization_hours,wind_utilization_hours,1560.0,小时,S5132516
Heilongjiang,黑龙江,2017,11,power_output,power_output_jan_nov_10k_kwh,1203264.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2017,11,wind_utilization_hours,wind_utilization_hours,1769.0,小时,S5132516
Heilongjiang,黑龙江,2018,2,power_output,power_output_jan_nov_10k_kwh,237039.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,2,solar_utilization_hours,solar_utilization_hours_jan_nov,206.0,小时,S5150476
Heilongjiang,黑龙江,2018,2,wind_utilization_hours,wind_utilization_hours,358.0,小时,S5132516
Heilongjiang,黑龙江,2018,3,power_output,power_output_jan_nov_10k_kwh,145803.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,3,solar_utilization_hours,solar_utilization_hours_jan_nov,367.0,小时,S5150476
Heilongjiang,黑龙江,2018,3,wind_utilization_hours,wind_utilization_hours,595.0,小时,S5132516
Heilongjiang,黑龙江,2018,4,power_output,power_output_jan_nov_10k_kwh,506190.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,4,solar_utilization_hours,solar_utilization_hours_jan_nov,499.0,小时,S5150476
Heilongjiang,黑龙江,2018,4,wind_utilization_hours,wind_utilization_hours,812.0,小时,S5132516
Heilongjiang,黑龙江,2018,5,power_output,power_output_jan_nov_10k_kwh,616101.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,5,solar_utilization_hours,solar_utilization_hours_jan_nov,657.0,小时,S5150476
Heilongjiang,黑龙江,2018,5,wind_utilization_hours,wind_utilization_hours,972.0,小时,S5132516
Heilongjiang,黑龙江,2018,6,power_output,power_output_jan_nov_10k_kwh,768591.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,6,solar_utilization_hours,solar_utilization_hours_jan_nov,775.0,小时,S5150476
Heilongjiang,黑龙江,2018,6,wind_utilization_hours,wind_utilization_hours,1098.0,小时,S5132516
Heilongjiang,黑龙江,2018,7,power_output,power_output_jan_nov_10k_kwh,939060.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,7,solar_utilization_hours,solar_utilization_hours_jan_nov,873.0,小时,S5150476
Heilongjiang,黑龙江,2018,7,wind_utilization_hours,wind_utilization_hours,1214.0,小时,S5132516
Heilongjiang,黑龙江,2018,8,power_output,power_output_jan_nov_10k_kwh,1054669.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,8,solar_utilization_hours,solar_utilization_hours_jan_nov,984.0,小时,S5150476
Heilongjiang,黑龙江,2018,8,wind_utilization_hours,wind_utilization_hours,1298.0,小时,S5132516
Heilongjiang,黑龙江,2018,9,power_output,power_output_jan_nov_10k_kwh,1162713.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1107.0,小时,S5150476
Heilongjiang,黑龙江,2018,9,wind_utilization_hours,wind_utilization_hours,1467.0,小时,S5132516
Heilongjiang,黑龙江,2018,10,power_output,power_output_jan_nov_10k_kwh,1292638.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1236.0,小时,S5150476
Heilongjiang,黑龙江,2018,10,wind_utilization_hours,wind_utilization_hours,1664.0,小时,S5132516
Heilongjiang,黑龙江,2018,11,power_output,power_output_jan_nov_10k_kwh,1454694.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2018,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1348.0,小时,S5150476
Heilongjiang,黑龙江,2018,11,wind_utilization_hours,wind_utilization_hours,1865.0,小时,S5132516
Heilongjiang,黑龙江,2018,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1447.0,小时,S5150476
Heilongjiang,黑龙江,2018,12,wind_utilization_hours,wind_utilization_hours,2144.0,小时,S5132516
Heilongjiang,黑龙江,2019,2,power_output,power_output_jan_nov_10k_kwh,328784.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,2,solar_utilization_hours,solar_utilization_hours_jan_nov,249.0,小时,S5150476
Heilongjiang,黑龙江,2019,2,wind_utilization_hours,wind_utilization_hours,490.0,小时,S5132516
Heilongjiang,黑龙江,2019,3,power_output,power_output_jan_nov_10k_kwh,464567.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,3,solar_utilization_hours,solar_utilization_hours_jan_nov,407.0,小时,S5150476
Heilongjiang,黑龙江,2019,3,wind_utilization_hours,wind_utilization_hours,678.0,小时,S5132516
Heilongjiang,黑龙江,2019,4,power_output,power_output_jan_nov_10k_kwh,656169.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,4,solar_utilization_hours,solar_utilization_hours_jan_nov,574.0,小时,S5150476
Heilongjiang,黑龙江,2019,4,wind_utilization_hours,wind_utilization_hours,895.0,小时,S5132516
Heilongjiang,黑龙江,2019,5,power_output,power_output_jan_nov_10k_kwh,827273.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,5,solar_utilization_hours,solar_utilization_hours_jan_nov,728.0,小时,S5150476
Heilongjiang,黑龙江,2019,5,wind_utilization_hours,wind_utilization_hours,1128.0,小时,S5132516
Heilongjiang,黑龙江,2019,6,power_output,power_output_jan_nov_10k_kwh,1043516.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,6,solar_utilization_hours,solar_utilization_hours_jan_nov,875.0,小时,S5150476
Heilongjiang,黑龙江,2019,6,wind_utilization_hours,wind_utilization_hours,1243.0,小时,S5132516
Heilongjiang,黑龙江,2019,7,power_output,power_output_jan_nov_10k_kwh,1241009.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,7,solar_utilization_hours,solar_utilization_hours_jan_nov,1009.0,小时,S5150476
Heilongjiang,黑龙江,2019,7,wind_utilization_hours,wind_utilization_hours,1324.0,小时,S5132516
Heilongjiang,黑龙江,2019,8,power_output,power_output_jan_nov_10k_kwh,1435482.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,8,solar_utilization_hours,solar_utilization_hours_jan_nov,1118.0,小时,S5150476
Heilongjiang,黑龙江,2019,8,wind_utilization_hours,wind_utilization_hours,1418.0,小时,S5132516
Heilongjiang,黑龙江,2019,9,power_output,power_output_jan_nov_10k_kwh,1598343.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1269.0,小时,S5150476
Heilongjiang,黑龙江,2019,9,wind_utilization_hours,wind_utilization_hours,1586.0,小时,S5132516
Heilongjiang,黑龙江,2019,10,power_output,power_output_jan_nov_10k_kwh,1707711.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1416.0,小时,S5150476
Heilongjiang,黑龙江,2019,10,wind_utilization_hours,wind_utilization_hours,1814.0,小时,S5132516
Heilongjiang,黑龙江,2019,11,power_output,power_output_jan_nov_10k_kwh,1915840.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2019,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1519.0,小时,S5150476
Heilongjiang,黑龙江,2019,11,wind_utilization_hours,wind_utilization_hours,2101.0,小时,S5132516
Heilongjiang,黑龙江,2019,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1566.0,小时,S5150476
Heilongjiang,黑龙江,2019,12,wind_utilization_hours,wind_utilization_hours,2323.0,小时,S5132516
Heilongjiang,黑龙江,2020,2,power_output,power_output_jan_nov_10k_kwh,312224.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,2,solar_utilization_hours,solar_utilization_hours_jan_nov,209.0,小时,S5150476
Heilongjiang,黑龙江,2020,2,wind_utilization_hours,wind_utilization_hours,400.0,小时,S5132516
Heilongjiang,黑龙江,2020,3,power_output,power_output_jan_nov_10k_kwh,484823.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,3,solar_utilization_hours,solar_utilization_hours_jan_nov,369.0,小时,S5150476
Heilongjiang,黑龙江,2020,3,wind_utilization_hours,wind_utilization_hours,612.0,小时,S5132516
Heilongjiang,黑龙江,2020,4,power_output,power_output_jan_nov_10k_kwh,677596.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,4,solar_utilization_hours,solar_utilization_hours_jan_nov,537.0,小时,S5150476
Heilongjiang,黑龙江,2020,4,wind_utilization_hours,wind_utilization_hours,813.0,小时,S5132516
Heilongjiang,黑龙江,2020,5,power_output,power_output_jan_nov_10k_kwh,904403.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,5,solar_utilization_hours,solar_utilization_hours_jan_nov,689.0,小时,S5150476
Heilongjiang,黑龙江,2020,5,wind_utilization_hours,wind_utilization_hours,989.0,小时,S5132516
Heilongjiang,黑龙江,2020,6,power_output,power_output_jan_nov_10k_kwh,1144953.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,6,solar_utilization_hours,solar_utilization_hours_jan_nov,834.0,小时,S5150476
Heilongjiang,黑龙江,2020,6,wind_utilization_hours,wind_utilization_hours,1120.0,小时,S5132516
Heilongjiang,黑龙江,2020,7,power_output,power_output_jan_nov_10k_kwh,1399369.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,7,solar_utilization_hours,solar_utilization_hours_jan_nov,994.0,小时,S5150476
Heilongjiang,黑龙江,2020,7,wind_utilization_hours,wind_utilization_hours,1193.0,小时,S5132516
Heilongjiang,黑龙江,2020,8,power_output,power_output_jan_nov_10k_kwh,1648145.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,8,solar_utilization_hours,solar_utilization_hours_jan_nov,1127.0,小时,S5150476
Heilongjiang,黑龙江,2020,8,wind_utilization_hours,wind_utilization_hours,1328.0,小时,S5132516
Heilongjiang,黑龙江,2020,9,power_output,power_output_jan_nov_10k_kwh,1739693.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1239.0,小时,S5150476
Heilongjiang,黑龙江,2020,9,wind_utilization_hours,wind_utilization_hours,1467.0,小时,S5132516
Heilongjiang,黑龙江,2020,10,power_output,power_output_jan_nov_10k_kwh,1901620.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1378.0,小时,S5150476
Heilongjiang,黑龙江,2020,10,wind_utilization_hours,wind_utilization_hours,1699.0,小时,S5132516
Heilongjiang,黑龙江,2020,11,power_output,power_output_jan_nov_10k_kwh,2054802.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2020,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1493.0,小时,S5150476
Heilongjiang,黑龙江,2020,11,wind_utilization_hours,wind_utilization_hours,1987.0,小时,S5132516
Heilongjiang,黑龙江,2020,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1604.0,小时,S5150476
Heilongjiang,黑龙江,2020,12,wind_utilization_hours,wind_utilization_hours,2266.0,小时,S5132516
Heilongjiang,黑龙江,2021,2,power_output,power_output_jan_nov_10k_kwh,289584.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2021,2,solar_utilization_hours,solar_utilization_hours_jan_nov,240.0,小时,S5150476
Heilongjiang,黑龙江,2021,2,wind_utilization_hours,wind_utilization_hours,431.0,小时,S5132516
Heilongjiang,黑龙江,2021,3,power_output,power_output_jan_nov_10k_kwh,464404.0,万千瓦时,S5151462
Heilongjiang,黑龙江,2021,3,solar_utilization_hours,solar_utilization_hours_jan_nov,391.0,小时,S5150476
Heilongjiang,黑龙江,2021,3,wind_utilization_hours,wind_utilization_hours,660.0,小时,S5132516
Heilongjiang,黑龙江,2021,4,power_output,power_output_jan_nov_10k_kwh,647430.0,万千瓦时,S5151462
