Name,Offcd ,Wk_S,Wk_E,Jbt
官员姓名,官员代码,任期起始时间,任期结束时间,职位名称
曹裕江,0000000190,2009.01,2011.09,任湖北省武汉市汉南区委书记、区人大常委会主任
曹裕江,0000000190,2011.09,2014.12,任湖北省武汉市汉阳区委书记
曹裕江,0000000190,2014.12,2015.01,拟任武汉临空港经济技术开发区管委会主任（副市级）、武汉市东西湖区委书记
曹裕江,0000000190,2015.01,  ,任湖北省武汉临空港经济技术开发区管委会主任（副市级）、工委书记，武汉市东西湖区委书记
曹裕江,0000000190,2017.02,,中共武汉市委决定，曹裕江同志任中共政协武汉市委员会党组副书记，中共武汉市委统一战线工作部部长，武汉市社会主义学院院长（兼）
曾风保,0000000199,1993.07,1996.07,韶关市第一中学教师
曾风保,0000000199,1996.08,2001.10,借调韶关市教委办公室工作
曾风保,0000000199,2001.10,2003.01,韶关市教育局办公室主任
曾风保,0000000199,2003.01,2006.11,南雄市副市长
曾风保,0000000199,2006.11,2006.12,中共南雄市委常委
曾风保,0000000199,2006.12,2010.03,中央人民政府驻香港特别行政区联络办公室港岛工作部宣教处副调研员、调研员
曾风保,0000000199,2010.03,2011.11,中共乳源瑶族自治县委副书记（正处级）
曾风保,0000000199,2010.04,,任乳源县委党校校长
曾风保,0000000199,2011.11,2012.02,韶关市教育局局长、市委教育工委副书记
曾风保,0000000199,2012.02,2013.09,韶关市教育局局长、市委教育工委书记
曾风保,0000000199,2013.09,2013.10,中共南雄市委副书记，韶关市教育局局长
曾风保,0000000199,2013.10,2014.01,中共南雄市委副书记、市政府党组书记、副市长、代市长
曾风保,0000000199,2014.01,2014.11,中共南雄市委副书记、市政府党组书记、市长
曾风保,0000000199,2014.11,2015.05,中共南雄市委书记、市长
曾风保,0000000199,2015.05,2015.06,中共南雄市委书记
曾风保,0000000199,2015.06,2016.10,中共南雄市委书记、市人大常委会主任
曾风保,0000000199,2016.10,2016.12,中共南雄市委书记
曾风保,0000000199,2016.12,,中共韶关市委常委，中共南雄市委书记
曾广河,0000000202,1956.00,  ,参加工作
曾广河,0000000202,1959.00,,加入中国共产党
曾广河,0000000202,1985.00,  ,于华南师范大学行政管理学院毕业，历任中共万宁县委农村生产合作部会计辅导员、农村工作部干事、县委副书记，万宁县大茂公社党委书记，海南地区革委会秘书组秘书，中共澄迈县委常委、县革委会副主任，共青团海南行政区委员会书记，中共屯昌县委书记，海南行政区计划委员会副主任兼统计局局长，三亚市副市长等职
曾国平,0000000203,1980.09,1983.08,湖北农学院学习
曾国平,0000000203,1983.08,1984.08,天门县白茅湖棉花原种场办事员、团委书记、党委办主任
曾国平,0000000203,1984.08,1986.06,共青团天门县委副书记
曾国平,0000000203,1986.06,1988.10,天门县马湾镇副镇长
曾国平,0000000203,1988.10,1994.01,共青团天门县、市委副书记
曾国平,0000000203,1994.01,1996.11,共青团天门市委书记
曾国平,0000000203,1996.11,1998.12,天门市新堰乡党委书记
曾国平,0000000203,1998.12,2002.08,天门市委常委、市政府党组成员
曾国平,0000000203,2002.08,2003.05,天门市委常委、政法委书记
曾国平,0000000203,2003.05,2004.01,天门市委常委、政法委书记、市公安局党委书记、局长
曾国平,0000000203,2004.01,2004.05,天门市委常委、常务副市长、政法委书记、市公安局党委书记、局长
曾国平,0000000203,2004.05,2004.09,天门市委常委、常务副市长（2004年05月明确为正县级）
曾国平,0000000203,2004.09,2005.01,通山县委副书记、代县长
曾国平,0000000203,2005.01,2006.11,通山县委副书记、县长
曾国平,0000000203,2006.11,2007.01,通山县委书记、县人大常委会党组书记
曾国平,0000000203,2007.01,2012.01,通山县委书记、县人大常委会主任、党组书记
曾国平,0000000203,2012.01,2015.12,咸宁市人民政府副市长
曾国平,0000000203,2015.12,2016.12,咸宁市委常委、高新区工委书记
曾国平,0000000203,2016.12,2017.01,咸宁市政府党组成员，咸宁高新区工委书记
曾国平,0000000203,2017.01,,咸宁市政协主席
曾瑜,0000000224,1986.09,1990.07,西南政法学院法学系法学专业学习
曾瑜,0000000224,1990.07,1990.09,待分配
曾瑜,0000000224,1990.09,1996.12,贵州省原遵义市监察局科员
曾瑜,0000000224,1996.12,1997.12,贵州省遵义地区行署办公室法制科科员
曾瑜,0000000224,1997.12,1999.08,贵州省遵义市政府办公室综合科科员
曾瑜,0000000224,1999.08,2002.05,贵州省遵义市政府办公室综合科副科长
曾瑜,0000000224,2002.05,2004.02,贵州省遵义市政府办公室财经科科长（其间：2003年09月至2003年12月，遵义市委党校中青班学员）
曾瑜,0000000224,2004.02,2005.07,贵州省遵义市政府办公室社会事业科科长（其间：2004年07月至2005年07月，挂任遵义市红花岗区延安路办事处党工委副书记）
曾瑜,0000000224,2005.07,2006.02,贵州省遵义市政府办公室科教文卫科科长
曾瑜,0000000224,2006.02,2007.08,贵州省遵义市人民政府副秘书长、市政府办公室党组成员
曾瑜,0000000224,2007.08,2008.10,贵州省习水县委委员、常委、县人民政府党组成员、党组副书记、副县长
曾瑜,0000000224,2008.10,2009.01,贵州省习水县委委员、常委、副书记、县人民政府党组成员、党组副书记、副县长
曾瑜,0000000224,2009.01,2011.10,贵州省习水县委委员、常委、副书记;习水县人民政府党组成员、党组书记、县长
曾瑜,0000000224,2011.10,2012.12,贵州省习水县委书记
曾瑜,0000000224,2012.12,2014.01,贵州省习水县委书记、贵州习水经济开发区党工委书记（兼）
曾瑜,0000000224,2014.01,2014.02,贵州省遵义市委常委、习水县委书记、贵州习水经济开发区党工委书记（兼）
曾瑜,0000000224,2014.02,2016.01,贵州省遵义市委常委、遵义县委书记，贵州和平经济开发区党工委书记（兼），贵州苟江经济开发区党工委书记（兼）
曾瑜,0000000224,2016.01,2016.08,贵安新区党工委副书记、管委会副主任
曾瑜,0000000224,2016.08,,贵州贵安新区党工委副书记、管委会常务副主任（正厅长级），贵安综合保税区党工委书记
曾赞荣,0000000225,,,曾任北京市宣武区规划局副局长、党组书记、局长，市规划委宣武分局党组书记、局长，宣武区副区长，北京市国土资源局党组成员、副局长
曾赞荣,0000000225,2012.02,2014.12,任北京市房山区委副书记、政法委书记
曾赞荣,0000000225,2014.12,2015.01,任北京市房山区委副书记、代区长
曾赞荣,0000000225,2015.01,2016.02,任北京市房山区委副书记、区长
曾赞荣,0000000225,2016.02,2016.04,任北京市房山区委书记、区长
曾赞荣,0000000225,2016.04,,任北京市房山区委书记
曾赞荣,0000000225,2016.12,,中国共产党北京市房山区第八届委员会第一次全体会议召开，全会选举曾赞荣为中国共产党北京市房山区第八届委员会书记
曾智勇,0000000226,2001.12,2007.05,任副处级职务
曾智勇,0000000226,2007.05,2007.06,任漳州市纪委常委、监察局副局长、正处级纪检监察员
曾智勇,0000000226,2007.06,2007.07,任漳浦县委副书记（正处级）、县纪委书记，漳州市纪委常委、监察局副局长
曾智勇,0000000226,2007.07,2009.07,任漳浦县委副书记（正处级）、县纪委书记
曾智勇,0000000226,2009.07,2010.00,任漳浦县委副书记（正处级）、副县长
曾智勇,0000000226,2010.00,2011.00,任漳浦县县长
曾智勇,0000000226,2011.00,2014.05,任漳浦县委书记
曾智勇,0000000226,2014.05,2016.09,宁德市人民政府党组成员、副市长
曾智勇,0000000226,2016.09,2017.01,任宁德市委常委、常务副市长
曾智勇,0000000226,2017.01,,宁德市第四届人民代表大会第一次会议，当选为宁德市人民政府副市长
昌红梅,0000000231,1990.00,1991.00,铜陵市新型建材厂办公室文秘
昌红梅,0000000231,1991.00,1993.00,市新型建材厂办公室文秘、团支部书记
昌红梅,0000000231,1993.00,1993.00,市新型建材厂综合办公室副主任、团支部书记
昌红梅,0000000231,1993.00,1995.00,铜陵水泥厂建设指挥部政治处干事
昌红梅,0000000231,1995.00,1996.00,铜陵海螺水泥有限公司团委干事
昌红梅,0000000231,1996.00,2000.00,铜陵海螺水泥有限公司团委副书记（主持工作）
昌红梅,0000000231,1997.00,1998.00,任公司组宣处、组人处处长助理
昌红梅,0000000231,1998.00,2000.00,任公司企业管理部部长助理
昌红梅,0000000231,2000.00,2002.00,市妇联副主席、党组成员
昌红梅,0000000231,2002.00,2005.00,铜官山区政府副区长
昌红梅,0000000231,2005.00,2008.00,共青团铜陵市委书记、党组书记
昌红梅,0000000231,2008.00,2008.00,铜官山区委副书记、区政府代区长
昌红梅,0000000231,2008.00,2013.00,铜官山区委副书记、区政府区长
昌红梅,0000000231,2013.00,2013.00,铜官山区委书记、区政府区长
昌红梅,0000000231,2013.04,2016.00,铜官山区委书记
昌红梅,0000000231,2016.01,2016.05,铜陵市委副秘书长（正县级）
昌红梅,0000000231,2016.05,2016.09,义安区委书记
昌红梅,0000000231,2016.09,2017.05,铜陵市委常委、义安区委书记
昌红梅,0000000231,2017.05,,铜陵市委常委、宣传部部长
常登榜,0000000232,1938.00,  ,参加翼城县抗日政府话剧团，宣传抗日救亡
常登榜,0000000232,1942.08,  ,参加中国共产党，在地下党翼城南线交通站工作
常登榜,0000000232,1945.10,  ,在太岳二地委党校学习后任翼城四区区委宣传委员、副书记等职
常登榜,0000000232,1949.02,  ,随军南下，编入中国人民解放军长江支队第四大队三中队四小队，任队长
常登榜,0000000232,1955.00,  ,任闽侯地委农工部副部长、闽侯县委第二书记（中共福州市委委员）、闽侯县委第一书记（中共闽侯地委委员）、闽侯县人民武装部第一政委
常登榜,0000000232,1965.07,  ,参加社教工作，任平潭、长乐县社教工作团团长
常登榜,0000000232,1966.07,  ,任福建日报社副总编，文化大革命中下放闽侯县“五七”干校劳动
常登榜,0000000232,1972.00,  ,历任莆田地区革委会宣教组第二组长、民事组长、仙游县委书记，莆田地区革委会副主任，莆田行署副专员，莆田地委副书记、行署专员、晋江地委书记、晋江军分区第一政委
常登榜,0000000232,1984.00,  ,任福建省计划委员会副主任、党组副书记、福建省政协第五届常委
常登榜,0000000232,1987.11,,离休
常冀剀,0000000233,1975.06,1976.12,河南省沁阳下乡知青
常冀剀,0000000233,1976.12,1977.12,总后青藏兵站直属农场战士
常冀剀,0000000233,1977.12,1979.09,解放军汽车第一团三营修理排战士
常冀剀,0000000233,1979.09,1981.07,青海师专数学专业学习
常冀剀,0000000233,1981.07,1982.01,汽车第七十六团政治部干部（待分配）
常冀剀,0000000233,1982.01,1985.09,汽车第七十六团修理连三排排长
常冀剀,0000000233,1985.09,1985.11,总后青藏兵站部教导大队教员、学员队政治指导员
常冀剀,0000000233,1985.11,1987.06,总后青藏兵站部政治部干部科正连职干事
常冀剀,0000000233,1987.06,1989.04,河南省科干局职称处干部
常冀剀,0000000233,1989.04,1991.05,河南省科干局职称处副主任科员、省人事厅副主任科员
常冀剀,0000000233,1991.05,1994.08,河南省人事厅主任科员
常冀剀,0000000233,1994.08,1996.07,河南省继续工程教育协会副秘书长（副处级）
常冀剀,0000000233,1996.07,1998.07,河南省人事厅离退休处副处长
常冀剀,0000000233,1998.07,1998.10,河南省继续工程教育协会秘书长（正处级）（1996.09-1998.10挂职任商水县委副书记）
常冀剀,0000000233,1998.10,2002.01,河南省原阳县常务副县长
常冀剀,0000000233,2002.01,2004.08,河南省新乡市旅游局（市外侨办）局长（主任）
常冀剀,0000000233,2004.08,2009.04,河南省延津县委副书记、县长
常冀剀,0000000233,2009.04,2011.12,河南省延津县委书记
常冀剀,0000000233,2011.12,2012.03,河南省新乡平原新区管委会主任（副市厅级），延津县委书记
常冀剀,0000000233,2012.03,2012.04,河南省新乡平原新区党工委副书记、管委会主任，延津县委书记
常冀剀,0000000233,2012.04,2013.02,河南省新乡平原新区党工委副书记、管委会主任
常冀剀,0000000233,2013.02,2014.02,河南省新乡平原新区党工委副书记、管委会主任，市政府党组成员
常冀剀,0000000233,2014.02,2015.03,河南省新乡市平原城乡一体化示范区党工委书记，市政府党组成员
常冀剀,0000000233,2015.03,2015.04,新乡市人民政府党组成员
常冀剀,0000000233,2015.04,,市十二届人大常委会副主任，市政府党组成员
常振义,0000000239,1970.02,1984.04,任密县一中教师、副校长
常振义,0000000239,1984.04,1987.05,任密县教体局局长、党委副书记
常振义,0000000239,1987.05,1988.08,任密县刘寨乡党委书记
常振义,0000000239,1988.08,1989.10,任中共密县县委常委、政法委书记
常振义,0000000239,1989.10,1992.08,任中共荥阳县委副书记
常振义,0000000239,1992.08,1994.08,任中共荥阳县（市）委副书记、县（市）长
常振义,0000000239,1994.08,1995.12,任中共荥阳市委书记
常振义,0000000239,1995.12,1998.05,任中共郑州市委组织部常务副部长
常振义,0000000239,1998.05,2003.08,任中共郑州市委常委、宣传部部长
常振义,0000000239,2003.08,  ,任中共洛阳市委副书记、市纪委书记
晁新,0000000241,1980.09,1984.07,安徽农学院农业经济系农业经济管理专业学生
晁新,0000000241,1984.07,1996.11,六安地委农工部、行署农经委工作（其间，1993.04取得农业经济管理经济师职称）
晁新,0000000241,1996.11,1997.11,安徽省委政研室工作
晁新,0000000241,1997.11,2001.09,安徽省委政研室调研二处主任科员
晁新,0000000241,2001.09,2005.12,安徽省委政研室调研三处副处长
