province,city,metric,code,name,source,unit,update_date,year,value,normalized_value
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2008,997.16,997.16
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2009,1038.66,1038.66
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2010,1265.21,1265.21
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2011,1404.93,1404.93
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2012,1503.76,1503.76
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2013,1780.87,1780.87
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2014,2054.85,2054.85
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2015,2251.31,2251.31
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2016,2490.42,2490.42
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2017,2978.73,2978.73
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2018,3262.38,3262.38
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2019,3536.42,3536.42
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2020,3586.22,3586.22
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2021,3997.86,3997.86
广东,珠海,gdp,M0058312,广东:珠海:GDP,广东省统计局,亿元,20260131,2022,4189.55,4189.55
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2005,815.13,815.13
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2006,928.92,928.92
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2007,1117.91,1117.91
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2008,1304.05,1304.05
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2009,1414.7,1414.7
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2010,1750.17,1750.17
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2011,2093.08,2093.08
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2012,2367.55,2367.55
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2013,2674.5,2674.5
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2014,3012.16,3012.16
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2015,3134.27,3134.27
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2016,3414.4,3414.4
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2017,3806.15,3806.15
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2018,4077.44,4077.44
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2019,4313.4,4313.4
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2020,4467.86,4467.86
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2021,5259.64,5259.64
广东,惠州,gdp,M0058319,广东:惠州:GDP,广东省统计局,亿元,20260514,2022,5669.7,5669.7
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2005,908.32,908.32
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2006,1053.61,1053.61
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2007,1268.04,1268.04
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2008,1457.01,1457.01
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2009,1566.41,1566.41
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2010,1835.97,1835.97
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2011,2193.2,2193.2
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2012,2441.04,2441.04
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2013,2470.06,2470.06
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2014,2620.58,2620.58
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2015,2745.9,2745.9
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2016,2868.25,2868.25
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2017,2978.39,2978.39
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2018,3113.03,3113.03
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2019,3202.81,3202.81
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2020,3311.24,3311.24
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2021,3705.22,3705.22
广东,中山,gdp,M0058326,广东:中山:GDP,广东省统计局,亿元,20260203,2022,3794.55,3794.55
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2005,809.94,809.94
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2006,943.79,943.79
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2007,1097.26,1097.26
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2008,1270.88,1270.88
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2009,1340.88,1340.88
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2010,1595.24,1595.24
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2011,1830.64,1830.64
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2012,1880.39,1880.39
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2013,2020.97,2020.97
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2014,2136.12,2136.12
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2015,2306.36,2306.36
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2016,2517.85,2517.85
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2017,2787.4,2787.4
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2018,3066.61,3066.61
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2019,3230.79,3230.79
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2020,3285.18,3285.18
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2021,3695.31,3695.31
广东,江门,gdp,M0058315,广东:江门:GDP,广东省统计局,亿元,20260206,2022,3860.65,3860.65
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2005,427.18,427.18
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2006,472.04,472.04
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2007,571.25,571.25
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2008,707.8,707.8
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2009,793.41,793.41
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2010,980.7,980.7
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2011,1169.41,1169.41
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2012,1279.64,1279.64
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2013,1437.04,1437.04
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2014,1595.9,1595.9
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2015,1706.88,1706.88
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2016,1827.6,1827.6
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2017,1987.29,1987.29
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2018,2133.63,2133.63
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2019,2295.19,2295.19
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2020,2388.73,2388.73
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2021,2719.29,2719.29
广东,肇庆,gdp,M0058318,广东:肇庆:GDP,广东省统计局,亿元,20260202,2022,2810.71,2810.71
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2005,689.28,689.28
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2006,805.52,805.52
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2007,924.41,924.41
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2008,1099.41,1099.41
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2009,1156.67,1156.67
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2010,1407.51,1407.51
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2011,1700.23,1700.23
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2012,1860.22,1860.22
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2013,2031.8,2031.8
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2014,2235.91,2235.91
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2015,2357.77,2357.77
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2016,2531.62,2531.62
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2017,2793.67,2793.67
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2018,3012.73,3012.73
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2019,3159.45,3159.45
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2020,3195.35,3195.35
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2021,3615.7,3615.7
广东,湛江,gdp,M0058316,广东:湛江:GDP,广东省统计局,亿元,20260204,2022,3764.87,3764.87
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2005,645.83,645.83
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2006,718.7,718.7
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2007,829.49,829.49
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2008,951.81,951.81
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2009,1035.87,1035.87
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2010,1140.57,1140.57
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2011,1275.74,1275.74
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2012,1425.01,1425.01
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2013,1569.58,1569.58
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2014,1735.57,1735.57
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2015,1894.25,1894.25
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2016,2134.34,2134.34
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2017,2419.24,2419.24
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2018,2569.11,2569.11
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2019,2735.58,2735.58
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2020,2750.93,2750.93
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2021,2982.2,2982.2
广东,汕头,gdp,M0058313,广东:汕头:GDP,广东省统计局,亿元,20260213,2022,3099.48,3099.48
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2005,419.45,419.45
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2006,480.22,480.22
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2007,585.99,585.99
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2008,724.23,724.23
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2009,816.09,816.09
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2010,981.1,981.1
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2011,1225.86,1225.86
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2012,1396.79,1396.79
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2013,1465.36,1465.36
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2014,1621.54,1621.54
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2015,1686.65,1686.65
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2016,1833.66,1833.66
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2017,1876.46,1876.46
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2018,2048.19,2048.19
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2019,2141.48,2141.48
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2020,2121.55,2121.55
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2021,2313.25,2313.25
广东,揭阳,gdp,M0058328,广东:揭阳:GDP,广东省统计局,亿元,20260203,2022,2303.76,2303.76
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2005,748.03,748.03
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2006,872.95,872.95
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2007,997.08,997.08
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2008,1177.84,1177.84
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2009,1231.25,1231.25
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2010,1499.94,1499.94
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2011,1745.31,1745.31
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2012,1936.18,1936.18
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2013,2186.93,2186.93
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2014,2400.83,2400.83
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2015,2449.59,2449.59
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2016,2641.25,2641.25
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2017,2917.24,2917.24
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2018,3149.45,3149.45
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2019,3335.02,3335.02
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2020,3383.02,3383.02
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2021,3761.42,3761.42
广东,茂名,gdp,M0058317,广东:茂名:GDP,广东省统计局,亿元,20260608,2022,3916.81,3916.81
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2005,286.76,286.76
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2006,320.72,320.72
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2007,372.8,372.8
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2008,438.08,438.08
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2009,480.18,480.18
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2010,563.63,563.63
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2011,647.22,647.22
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2012,706.65,706.65
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2013,772.28,772.28
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2014,842.43,842.43
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2015,902.1,902.1
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2016,962.29,962.29
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2017,979.27,979.27
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2018,1031.06,1031.06
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2019,1108.53,1108.53
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2020,1119.17,1119.17
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2021,1259.89,1259.89
广东,潮州,gdp,M0058327,广东:潮州:GDP,广东省统计局,亿元,20260203,2022,1326.71,1326.71
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2005,327.92,327.92
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2006,432.23,432.23
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2007,593.95,593.95
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2008,746.62,746.62
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2009,861.59,861.59
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2010,879.58,879.58
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2011,1003.03,1003.03
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2012,1025.03,1025.03
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2013,1099.54,1099.54
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2014,1216.13,1216.13
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2015,1284.67,1284.67
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2016,1428.42,1428.42
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2017,1501.19,1501.19
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2018,1616.56,1616.56
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2019,1752.26,1752.26
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2020,1844.39,1844.39
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2021,2048.54,2048.54
广东,清远,gdp,M0058324,广东:清远:GDP,广东省统计局,亿元,20260104,2022,2111.57,2111.57
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2005,208.24,208.24
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2006,239.86,239.86
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2007,288.71,288.71
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2008,346.58,346.58
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2009,390.04,390.04
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2010,461.92,461.92
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2011,550.55,550.55
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2012,610.41,610.41
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2013,678.22,678.22
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2014,739.19,739.19
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2015,775.97,775.97
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2016,857.03,857.03
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2017,922.73,922.73
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2018,1030.85,1030.85
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2019,1121.66,1121.66
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2020,1156.93,1156.93
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2021,1350.68,1350.68
广东,汕尾,gdp,M0058321,广东:汕尾:GDP,广东省统计局,亿元,20260204,2022,1386.65,1386.65
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2005,208.37,208.37
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2006,258.08,258.08
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2007,329.61,329.61
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2008,395.88,395.88
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2009,405.5,405.5
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2010,450.81,450.81
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2011,579.29,579.29
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2012,615.26,615.26
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2013,668.92,668.92
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2014,751.17,751.17
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2015,786.93,786.93
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2016,864.87,864.87
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2017,986.2,986.2
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2018,1024.85,1024.85
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2019,1105.58,1105.58
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2020,1136.85,1136.85
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2021,1301.26,1301.26
广东,河源,gdp,M0058322,广东:河源:GDP,广东省统计局,亿元,20260130,2022,1345.06,1345.06
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2005,298.5,298.5
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2006,346.14,346.14
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2007,405.29,405.29
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2008,480.5,480.5
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2009,527.27,527.27
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2010,623.98,623.98
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2011,766.82,766.82
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2012,887.03,887.03
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2013,971.17,971.17
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2014,1083.61,1083.61
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2015,1124.25,1124.25
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2016,1137.22,1137.22
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2017,1165.05,1165.05
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2018,1197.58,1197.58
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2019,1330.93,1330.93
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2020,1366.18,1366.18
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2021,1528.86,1528.86
广东,阳江,gdp,M0058323,广东:阳江:GDP,广东省统计局,亿元,20260508,2022,1560.32,1560.32
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2005,340.78,340.78
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2006,404.61,404.61
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2007,481.14,481.14
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2008,553.85,553.85
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2009,578.75,578.75
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2010,635.55,635.55
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2011,816.81,816.81
广东,韶关,gdp,M0058311,广东:韶关:GDP,广东省统计局,亿元,20260205,2012,906.48,906.48
