province,year,green_credit_high_energy_interest_share,green_credit_proxy,green_credit_proxy_pct,green_credit_interpolated_flag
Shaanxi,2014,0.501054368754011,0.498945631245989,49.8945631245989,0
Shaanxi,2015,0.4837310881813,0.5162689118187,51.62689118187001,0
Shaanxi,2016,0.522277151717997,0.47772284828200295,47.7722848282003,0
Shaanxi,2017,0.528308605341246,0.471691394658754,47.169139465875396,1
Shaanxi,2018,0.533934313275149,0.46606568672485105,46.6065686724851,0
Shaanxi,2019,0.519809528905059,0.48019047109494095,48.019047109494096,0
Shaanxi,2020,0.566483570058829,0.433516429941171,43.3516429941171,0
Shaanxi,2021,0.57651317112407,0.42348682887593003,42.348682887593,0
Shaanxi,2022,0.600086368216496,0.39991363178350403,39.991363178350404,0
Shandong,2005,0.395017085227084,0.604982914772916,60.4982914772916,0
Shandong,2006,0.419333625602806,0.580666374397194,58.0666374397194,0
Shandong,2007,0.477848221403895,0.522151778596105,52.21517785961049,0
Shandong,2008,0.435487635973171,0.564512364026829,56.4512364026829,0
Shandong,2009,0.416781228519653,0.583218771480347,58.321877148034694,0
Shandong,2010,0.432394758851408,0.567605241148592,56.7605241148592,0
Shandong,2011,0.42546443135478,0.57453556864522,57.45355686452201,0
Shandong,2012,0.403757742162059,0.5962422578379409,59.624225783794095,0
Shandong,2013,0.393240110670755,0.606759889329245,60.6759889329245,0
Shandong,2014,0.396047403753939,0.603952596246061,60.3952596246061,0
Shandong,2015,0.393961057792825,0.606038942207175,60.6038942207175,0
Shandong,2016,0.372521307122361,0.627478692877639,62.747869287763905,0
Shandong,2017,0.419303256132209,0.580696743867791,58.0696743867791,1
Shandong,2018,0.470166286273231,0.529833713726769,52.9833713726769,0
Shandong,2019,0.503468518974303,0.496531481025697,49.6531481025697,0
Shandong,2020,0.551119387713338,0.448880612286662,44.888061228666196,0
Shandong,2021,0.535956857600933,0.46404314239906697,46.4043142399067,0
Shandong,2022,0.515551514084851,0.484448485915149,48.4448485915149,0
Shanghai,2005,0.37793891452428,0.62206108547572,62.206108547572,0
Shanghai,2006,0.452961357890935,0.5470386421090649,54.703864210906495,0
Shanghai,2007,0.474653993663498,0.5253460063365021,52.53460063365021,0
Shanghai,2008,0.542780589461149,0.45721941053885096,45.7219410538851,0
Shanghai,2009,0.501715453682751,0.49828454631724906,49.8284546317249,0
Shanghai,2010,0.506760058641473,0.493239941358527,49.3239941358527,0
Shanghai,2011,0.38686621576246,0.61313378423754,61.313378423753996,0
Shanghai,2012,0.345422308188266,0.654577691811734,65.4577691811734,0
Shanghai,2013,0.336410584525387,0.6635894154746129,66.35894154746128,0
Shanghai,2014,0.284504884121816,0.7154951158781839,71.54951158781839,0
Shanghai,2015,0.30426854925429,0.69573145074571,69.573145074571,0
Shanghai,2016,0.331650010631512,0.668349989368488,66.8349989368488,0
Shanghai,2017,0.329764008732716,0.670235991267284,67.0235991267284,1
Shanghai,2018,0.327925545440675,0.672074454559325,67.2074454559325,0
Shanghai,2019,0.333618735834802,0.666381264165198,66.63812641651981,0
Shanghai,2020,0.32764427193333,0.67235572806667,67.235572806667,0
Shanghai,2021,0.372312564711615,0.627687435288385,62.7687435288385,0
Shanghai,2022,0.3280649295173,0.6719350704827001,67.19350704827,0
Shanxi,2005,0.65798768796044,0.34201231203955995,34.201231203956,0
Shanxi,2006,0.663801174568048,0.336198825431952,33.6198825431952,0
Shanxi,2007,0.635690155870325,0.36430984412967504,36.430984412967504,0
Shanxi,2008,0.601884466361395,0.39811553363860497,39.8115533638605,0
Shanxi,2009,0.584650112866817,0.415349887133183,41.5349887133183,0
Shanxi,2010,0.552927354611318,0.44707264538868197,44.707264538868195,0
Shanxi,2011,0.522276875835205,0.477723124164795,47.7723124164795,0
Shanxi,2012,0.48946973376308,0.51053026623692,51.053026623692,0
Shanxi,2013,0.424436204703817,0.575563795296183,57.5563795296183,0
Shanxi,2014,0.402640264026403,0.5973597359735969,59.735973597359695,0
Shanxi,2015,0.378806500068278,0.621193499931722,62.1193499931722,0
Shanxi,2016,0.339995453955059,0.6600045460449411,66.00045460449411,0
Shanxi,2017,0.343388652567252,0.656611347432748,65.6611347432748,1
Shanxi,2018,0.34626612544484,0.65373387455516,65.373387455516,0
Shanxi,2019,0.380840851260699,0.619159148739301,61.9159148739301,0
Shanxi,2020,0.308248378127896,0.691751621872104,69.1751621872104,0
Shanxi,2021,0.296754842209388,0.703245157790612,70.3245157790612,0
Shanxi,2022,0.327861943526385,0.672138056473615,67.2138056473615,0
Sichuan,2005,0.625855739656712,0.37414426034328796,37.4144260343288,0
Sichuan,2006,0.68081639653546,0.31918360346454,31.918360346454,0
Sichuan,2007,0.637981457283305,0.362018542716695,36.2018542716695,0
Sichuan,2008,0.616279069767442,0.38372093023255804,38.37209302325581,0
Sichuan,2009,0.562288912477082,0.437711087522918,43.771108752291795,0
Sichuan,2010,0.539631248812013,0.46036875118798704,46.036875118798704,0
Sichuan,2011,0.534203803576497,0.465796196423503,46.5796196423503,0
Sichuan,2012,0.504495805926015,0.49550419407398505,49.55041940739851,0
Sichuan,2013,0.51309884145705,0.48690115854295,48.690115854295,0
Sichuan,2014,0.592992981661761,0.40700701833823905,40.700701833823906,0
Sichuan,2015,0.549082288161517,0.45091771183848295,45.091771183848294,0
Sichuan,2016,0.553599367578517,0.446400632421483,44.6400632421483,0
Sichuan,2017,0.545402875292544,0.45459712470745595,45.45971247074559,1
Sichuan,2018,0.536914460285132,0.463085539714868,46.3085539714868,0
Sichuan,2019,0.538531563441358,0.461468436558642,46.1468436558642,0
Sichuan,2020,0.545489408327246,0.454510591672754,45.451059167275396,0
Sichuan,2021,0.553347417225972,0.446652582774028,44.6652582774028,0
Sichuan,2022,0.546482386786569,0.453517613213431,45.3517613213431,0
Tianjin,2005,0.439751801441153,0.560248198558847,56.0248198558847,0
Tianjin,2006,0.566779661016949,0.433220338983051,43.3220338983051,0
Tianjin,2007,0.628862590401052,0.37113740959894803,37.113740959894805,0
Tianjin,2008,0.605487686639519,0.394512313360481,39.451231336048096,0
Tianjin,2009,0.629017233348859,0.37098276665114105,37.098276665114106,0
Tianjin,2010,0.640350014747812,0.35964998525218805,35.9649985252188,0
Tianjin,2011,0.587214438975136,0.41278556102486397,41.2785561024864,0
Tianjin,2012,0.584772176322169,0.41522782367783095,41.522782367783094,0
Tianjin,2013,0.543053448737396,0.456946551262604,45.6946551262604,0
Tianjin,2014,0.535445446273472,0.464554553726528,46.4554553726528,0
Tianjin,2015,0.521227575716906,0.47877242428309397,47.877242428309394,0
Tianjin,2016,0.22050382307709,0.7794961769229101,77.94961769229101,0
Tianjin,2017,0.308234766163413,0.691765233836587,69.17652338365869,1
Tianjin,2018,0.557650828865471,0.442349171134529,44.2349171134529,0
Tianjin,2019,0.414982342775565,0.585017657224435,58.5017657224435,0
Tianjin,2020,0.487963121051733,0.512036878948267,51.2036878948267,0
Tianjin,2021,0.516561220692222,0.483438779307778,48.3438779307778,0
Tianjin,2022,0.567738952374662,0.432261047625338,43.2261047625338,0
Xinjiang,2005,0.553809897879026,0.446190102120974,44.6190102120974,0
Xinjiang,2006,0.541312478748725,0.458687521251275,45.8687521251275,0
Xinjiang,2007,0.628586197983975,0.37141380201602503,37.1413802016025,0
Xinjiang,2008,0.66482347937048,0.33517652062951997,33.517652062951996,0
Xinjiang,2009,0.64807976366322,0.35192023633678005,35.192023633678005,0
Xinjiang,2010,0.597515705311251,0.402484294688749,40.2484294688749,0
Xinjiang,2011,0.580022809351834,0.41997719064816597,41.99771906481659,0
Xinjiang,2012,0.578310182235249,0.421689817764751,42.1689817764751,0
Xinjiang,2013,0.607035892560019,0.392964107439981,39.2964107439981,0
Xinjiang,2014,0.629063509149623,0.37093649085037705,37.093649085037704,0
Xinjiang,2015,0.671946155906777,0.328053844093223,32.8053844093223,0
Xinjiang,2016,0.672218248697251,0.327781751302749,32.7781751302749,0
Xinjiang,2017,0.700843320017754,0.29915667998224604,29.915667998224606,1
Xinjiang,2018,0.729472567340932,0.270527432659068,27.0527432659068,0
Xinjiang,2019,0.200076134885639,0.799923865114361,79.9923865114361,0
Xinjiang,2020,0.699951677481707,0.30004832251829305,30.004832251829306,0
Xinjiang,2021,0.710515891153975,0.28948410884602505,28.948410884602506,0
Xinjiang,2022,0.700661146811666,0.299338853188334,29.933885318833397,0
Xizang,2005,0.555555555555556,0.444444444444444,44.4444444444444,0
Xizang,2006,0.25,0.75,75.0,0
Xizang,2007,0.722222222222222,0.277777777777778,27.7777777777778,0
Xizang,2008,0.625,0.375,37.5,0
Xizang,2009,0.407407407407407,0.592592592592593,59.2592592592593,0
Xizang,2010,0.0277777777777778,0.9722222222222222,97.22222222222221,0
Xizang,2011,0.295918367346939,0.704081632653061,70.4081632653061,0
Xizang,2012,0.557692307692308,0.44230769230769196,44.2307692307692,0
Xizang,2013,0.49609375,0.50390625,50.390625,0
Xizang,2014,0.54639175257732,0.45360824742268,45.360824742268,0
Xizang,2015,0.809269162210339,0.19073083778966105,19.073083778966105,0
Xizang,2016,0.803212851405622,0.19678714859437796,19.678714859437797,0
Xizang,2017,0.680981595092025,0.31901840490797495,31.901840490797497,1
Xizang,2018,0.60545905707196,0.39454094292804,39.454094292804,0
Xizang,2019,0.532,0.46799999999999997,46.8,0
Xizang,2020,0.565217391304348,0.434782608695652,43.4782608695652,0
Xizang,2021,0.564048124557679,0.43595187544232095,43.5951875442321,0
Xizang,2022,0.462431276725718,0.5375687232742821,53.756872327428205,0
Yunnan,2005,0.683864441072332,0.316135558927668,31.613555892766797,0
Yunnan,2006,0.738671632526381,0.261328367473619,26.1328367473619,0
Yunnan,2007,0.777724665391969,0.22227533460803095,22.227533460803095,0
Yunnan,2008,0.79456930743415,0.20543069256585,20.543069256585,0
Yunnan,2009,0.80514825676116,0.19485174323884003,19.485174323884003,0
Yunnan,2010,0.828547648772368,0.17145235122763203,17.145235122763204,0
Yunnan,2011,0.738844913515098,0.26115508648490204,26.115508648490206,0
Yunnan,2012,0.776910939691445,0.22308906030855502,22.308906030855503,0
Yunnan,2013,0.785225952006563,0.21477404799343702,21.477404799343702,0
Yunnan,2014,0.799209619103674,0.20079038089632595,20.079038089632594,0
Yunnan,2015,0.817476576798055,0.18252342320194503,18.252342320194504,0
Yunnan,2016,0.804217991787981,0.19578200821201897,19.578200821201897,0
Yunnan,2017,0.793892399004404,0.206107600995596,20.6107600995596,1
Yunnan,2018,0.782920597484277,0.217079402515723,21.7079402515723,0
Yunnan,2019,0.79311798175633,0.20688201824367003,20.688201824367003,0
Yunnan,2020,0.797769318105924,0.202230681894076,20.2230681894076,0
Yunnan,2021,0.788970154944712,0.211029845055288,21.1029845055288,0
Yunnan,2022,0.774979918276115,0.225020081723885,22.5020081723885,0
Zhejiang,2005,0.300757729517624,0.699242270482376,69.9242270482376,0
Zhejiang,2006,0.301077916393084,0.698922083606916,69.8922083606916,0
Zhejiang,2007,0.286708824041307,0.7132911759586931,71.3291175958693,0
Zhejiang,2008,0.298330005445634,0.7016699945543661,70.16699945543661,0
Zhejiang,2009,0.293294327856217,0.706705672143783,70.6705672143783,0
Zhejiang,2010,0.278217088701318,0.721782911298682,72.1782911298682,0
Zhejiang,2011,0.277421078043619,0.722578921956381,72.25789219563809,0
Zhejiang,2012,0.274877110217715,0.725122889782285,72.5122889782285,0
Zhejiang,2013,0.277206832587539,0.722793167412461,72.2793167412461,0
Zhejiang,2014,0.29233255832044,0.7076674416795601,70.766744167956,0
Zhejiang,2015,0.296485986626832,0.703514013373168,70.3514013373168,0
Zhejiang,2016,0.302659788288892,0.697340211711108,69.73402117111081,0
Zhejiang,2017,0.301054078826764,0.6989459211732361,69.89459211732361,1
Zhejiang,2018,0.299362382946685,0.7006376170533151,70.0637617053315,0
Zhejiang,2019,0.289019548837371,0.710980451162629,71.0980451162629,0
Zhejiang,2020,0.30213628123556,0.69786371876444,69.786371876444,0
Zhejiang,2021,0.300074367873079,0.6999256321269209,69.99256321269209,0
Zhejiang,2022,0.31393650320465,0.6860634967953501,68.606349679535,0
