lower_threshold_percent,upper_threshold_percent,middle_vs_low_coefficient,high_vs_middle_coefficient,bootstrap_repetition
80.31,92.13,0.04151158141711327,-0.036292904618233514,440
77.42999999999999,84.27,0.043133814035590044,-0.020457799997980503,441
61.01,88.58,-0.08528093107005996,-0.05316435646236936,442
65.69,92.21000000000001,-0.037975843226627504,-0.029827848655730543,443
60.84,83.14,-0.03056074693881004,-0.029129713824261456,444
60.88,90.51,-0.1003462927788931,-0.06708281964910269,445
65.16,89.22,-0.03555201698862984,-0.036777139856111175,446
76.51,84.17999999999999,0.02974232749537526,-0.027457270772387205,447
77.66999999999999,86.00999999999999,0.036765778330230016,-0.02546912125166051,448
76.27000000000001,92.19000000000001,0.03766244686894857,-0.023029415515005022,449
70.3,89.59,-0.025769338208170747,-0.042713427960557424,450
61.040000000000006,89.68,-0.09304066425816641,-0.04665183466386562,451
84.00999999999999,92.41,-0.023333783437445275,-0.017995678172198114,452
77.37,84.36,0.0413523623379333,-0.022390225572436098,453
77.73,90.58,0.03741949238062092,-0.015750450190064186,454
77.82,82.49,0.04196298746020385,-0.023505026564881452,455
77.78,84.38,0.04355287056466796,-0.023282934964927605,456
60.89,84.57000000000001,-0.09015016992453372,-0.0521795461079068,457
84.03,92.63,-0.02098092718933995,-0.01972419885897468,458
71.32,77.64999999999999,0.020894861756849296,0.03992768341527578,459
77.63,90.55,0.03135951914732924,-0.015392863172570895,460
77.4,93.64,0.04104939368270798,0.019395178649749933,461
77.72,92.17,0.03189281575009194,-0.039051622624055676,462
77.49000000000001,85.61999999999999,0.038473211184434614,-0.032820570241561715,463
77.71000000000001,92.10000000000001,0.032261943025323744,-0.021122273834783302,464
73.88,77.4,-0.03970272667510647,0.05956225661265657,465
60.809999999999995,89.25,-0.05296775831254088,-0.03311152712359954,466
77.57,93.87,0.020130742338044273,-0.02682474016887828,467
77.46,92.10000000000001,0.03796589706719146,-0.040570092333302436,468
77.66,83.99,0.029059760587745096,-0.028139237771936474,469
60.85,86.13,-0.08550758955493698,-0.041524985751913046,470
58.46,89.59,-0.060996547929986766,-0.03929512212718568,471
55.989999999999995,80.35,0.026061964372019273,0.042883015169586564,472
59.77,92.42,-0.05699267530769865,-0.045055028768690816,473
77.72,90.79,0.03014363938978845,-0.01779209148955512,474
59.809999999999995,89.29,-0.08335422939247626,-0.051333271008662126,475
87.63,90.75999999999999,0.029502212984485826,-0.036312974226507894,476
77.4,92.08,0.0352841350306529,-0.04614868650364767,477
60.99,84.42,-0.07746143524386105,-0.040800050886601505,478
77.75,90.29,0.04253054362192907,-0.0277943661727797,479
77.86,92.11,0.03482251992331791,-0.03866352415029165,480
77.88000000000001,88.06,0.058487205476059054,0.025859500801767604,481
83.95,90.62,-0.043079195379151176,-0.0266481396404497,482
77.69,84.04,0.03751303956160134,-0.018271060371321795,483
54.769999999999996,77.77,0.04631113287053928,0.05067195560748209,484
77.63,92.34,0.029239915934873684,-0.028971046134224604,485
77.35,90.18,0.024635080248847963,-0.027077929005820112,486
77.62,83.89999999999999,0.049396135526922055,-0.06596555357761094,487
77.91,92.33,0.024559227339943274,-0.019357211547896734,488
77.75999999999999,85.47,0.04367823111396967,-0.03909146217655074,489
57.68,77.64,0.0261835765162172,0.04316454588031845,490
55.669999999999995,77.74,0.04090972185236429,0.056121281856043044,491
77.55,83.99,0.03964617180249718,-0.03902568600719779,492
65.24,77.63,-0.019920690734036513,0.04914244370067346,493
60.92999999999999,90.79,-0.07714417877201389,-0.029856286328467874,494
77.37,84.35000000000001,0.03118457686190895,-0.024574003406786567,495
61.050000000000004,86.42,-0.062416221137616114,-0.03612663975589645,496
68.32000000000001,77.61,0.03022419544976762,0.03323999663187362,497
60.96,90.5,-0.049194659684825434,-0.03744800501714146,498
77.69,90.24,0.026554596481144256,-0.03867675630089958,499
77.39,90.69,0.04080219619740386,-0.032840197017761204,500
