province,province_cn,year,month,technology,generation_ytd_100m_kwh,generation_monthly_100m_kwh,combined_jan_feb_flag,negative_increment_flag,wind_code,wind_name,wind_source
Anhui,安徽,2019,3,hydro,8.2,2.499999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,4,hydro,10.8,2.6000000000000014,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,5,hydro,13.8,3.0,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,6,hydro,17.0,3.1999999999999993,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,7,hydro,20.4,3.3999999999999986,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,8,hydro,23.7,3.3000000000000007,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,9,hydro,26.2,2.5,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,10,hydro,26.1,,False,True,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,11,hydro,27.7,1.5999999999999979,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2019,12,hydro,30.0,2.3000000000000007,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,2,hydro,4.3,,True,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,3,hydro,6.7,2.4000000000000004,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,4,hydro,8.7,1.9999999999999991,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,5,hydro,10.6,1.9000000000000004,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,6,hydro,13.5,2.9000000000000004,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,7,hydro,17.7,4.199999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,8,hydro,25.9,8.2,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,9,hydro,29.6,3.700000000000003,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,10,hydro,33.4,3.799999999999997,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,11,hydro,37.0,3.6000000000000014,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2020,12,hydro,40.7,3.700000000000003,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,2,hydro,9.6,,True,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,3,hydro,13.8,4.200000000000001,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,4,hydro,17.9,4.099999999999998,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,5,hydro,22.9,5.0,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,6,hydro,28.1,5.200000000000003,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,7,hydro,34.3,6.199999999999996,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,8,hydro,40.2,5.900000000000006,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,9,hydro,44.7,4.5,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,10,hydro,48.7,4.0,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,11,hydro,52.1,3.3999999999999986,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2021,12,hydro,55.7,3.6000000000000014,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,2,hydro,8.3,,True,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,3,hydro,12.5,4.199999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,4,hydro,16.8,4.300000000000001,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,5,hydro,20.0,3.1999999999999993,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,6,hydro,24.6,4.600000000000001,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,7,hydro,29.8,5.199999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,8,hydro,34.7,4.900000000000002,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,9,hydro,39.2,4.5,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,10,hydro,44.1,4.899999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,11,hydro,48.1,4.0,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2022,12,hydro,52.8,4.699999999999996,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,2,hydro,11.4,,True,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,3,hydro,17.3,5.9,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,4,hydro,23.0,5.699999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,5,hydro,28.9,5.899999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,6,hydro,34.8,5.899999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,7,hydro,41.5,6.700000000000003,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,8,hydro,47.9,6.399999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,9,hydro,53.1,5.200000000000003,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,10,hydro,58.1,5.0,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,11,hydro,62.6,4.5,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2023,12,hydro,68.0,5.399999999999999,False,False,S0075920,安徽:发电量:水力:累计值,国家统计局
Anhui,安徽,2016,5,solar,1.6082,,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,6,solar,2.4178,0.8096000000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,7,solar,3.7184,1.3005999999999998,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,8,solar,4.416,0.6976000000000004,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,9,solar,5.7502,1.3342,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,10,solar,6.5902,0.8399999999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,11,solar,10.1012,3.511,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2016,12,solar,8.3187,,False,True,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,2,solar,5.3234,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,3,solar,6.5291,1.2056999999999993,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,4,solar,9.4677,2.938600000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,5,solar,10.29,0.8222999999999985,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,6,solar,12.9671,2.677100000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,7,solar,15.423,2.4558999999999997,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,8,solar,17.7875,2.3645000000000014,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,9,solar,22.3409,4.5534,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,10,solar,28.1189,5.777999999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,11,solar,30.9357,2.8168000000000006,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2017,12,solar,34.1794,3.2437000000000005,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,2,solar,5.5221,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,3,solar,7.8016,2.2794999999999996,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,4,solar,12.3425,4.5409,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,5,solar,16.3222,3.9796999999999993,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,6,solar,20.5521,4.229900000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,7,solar,25.0344,4.482300000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,8,solar,29.6766,4.642199999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,9,solar,33.1202,3.4435999999999964,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,10,solar,38.2388,5.118600000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,11,solar,41.8092,3.5703999999999994,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2018,12,solar,51.0746,9.2654,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,2,solar,4.7114,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,3,solar,9.6097,4.8983,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,4,solar,14.5592,4.9495000000000005,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,5,solar,20.6877,6.128499999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,6,solar,26.4604,5.7727,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,7,solar,33.3244,6.863999999999997,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,8,solar,39.6162,6.291800000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,9,solar,46.7262,7.109999999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,10,solar,51.5047,4.778500000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,11,solar,55.8412,4.336500000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2019,12,solar,59.8068,3.965600000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,2,solar,6.7089,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,3,solar,13.6787,6.969799999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,4,solar,20.0229,6.344200000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,5,solar,27.0026,6.979700000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,6,solar,33.6388,6.636200000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,7,solar,38.6199,4.981099999999998,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,8,solar,45.4533,6.8333999999999975,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,9,solar,51.9589,6.505600000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,10,solar,57.0839,5.125,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,11,solar,62.1663,5.0824,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2020,12,solar,66.7143,4.547999999999995,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,2,solar,10.6399,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,3,solar,17.3508,6.710899999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,4,solar,23.312,5.961200000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,5,solar,30.5956,7.2836,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,6,solar,37.7969,7.2013,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,7,solar,45.1006,7.303699999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,8,solar,51.8454,6.744799999999998,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,9,solar,59.0301,7.184699999999999,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,10,solar,65.242,6.211900000000007,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,11,solar,72.893,7.650999999999996,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2021,12,solar,80.2762,7.383200000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,2,solar,9.654,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,3,solar,17.0179,7.363900000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,4,solar,25.5225,8.5046,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,5,solar,33.2991,7.776600000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,6,solar,42.3718,9.072699999999998,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,7,solar,51.0961,8.7243,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,8,solar,61.1058,10.009700000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,9,solar,74.1116,13.005799999999994,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,10,solar,83.2008,9.089200000000005,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,11,solar,91.0135,7.812699999999992,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2022,12,solar,97.317,6.3035,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,2,solar,15.6073,,True,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,3,solar,23.4915,7.884199999999998,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,4,solar,33.058,9.566500000000001,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,5,solar,42.9043,9.8463,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,6,solar,52.3378,9.433500000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,7,solar,62.8593,10.521499999999996,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,8,solar,74.7757,11.916400000000003,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,9,solar,83.7628,8.987099999999998,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,10,solar,94.128,10.365200000000002,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,11,solar,103.6584,9.5304,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2023,12,solar,111.1912,7.532799999999995,False,False,S0253210,安徽:发电量:太阳能:累计值,国家统计局
Anhui,安徽,2000,1,thermal,25.32,25.32,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,2,thermal,47.44,22.119999999999997,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,3,thermal,75.76,28.320000000000007,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,4,thermal,108.47,32.709999999999994,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,5,thermal,137.4,28.930000000000007,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,6,thermal,164.75,27.349999999999994,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,7,thermal,199.67,34.91999999999999,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,8,thermal,234.59,34.920000000000016,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,9,thermal,262.08,27.48999999999998,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,10,thermal,291.12,29.04000000000002,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,11,thermal,321.04,29.920000000000016,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2000,12,thermal,350.87,29.829999999999984,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
Anhui,安徽,2001,1,thermal,28.3,28.3,False,False,S0075799,安徽:发电量:火力:累计值,国家统计局
