province,year,total_generation_billion_kwh,total_generation_billion_kwh_source_file,hydro_capacity_10k_kw,hydro_capacity_10k_kw_source_file,thermal_capacity_10k_kw,thermal_capacity_10k_kw_source_file,total_capacity_10k_kw,total_capacity_10k_kw_source_file,thermal_generation_billion_kwh,thermal_generation_billion_kwh_source_file,wind_industrial_energy_consumption_10k_tce,wind_industrial_energy_consumption_10k_tce_source_file,total_nox_10k_ton,total_nox_10k_ton_source_file,wind_generation_billion_kwh,wind_generation_billion_kwh_source_file,wind_capacity_10k_kw,wind_capacity_10k_kw_source_file,solar_capacity_10k_kw,solar_capacity_10k_kw_source_file,solar_generation_billion_kwh,solar_generation_billion_kwh_source_file,industrial_nox_10k_ton,industrial_nox_10k_ton_source_file,wind_capacity_addition_10k_kw,wind_capacity_addition_10k_kw_source_file,wind_total_energy_consumption_10k_tce,wind_total_energy_consumption_10k_tce_source_file,wind_coal_share_energy_consumption_pct,wind_coal_share_energy_consumption_pct_source_file,total_pm_10k_ton,total_pm_10k_ton_source_file
Guangxi,2000,28.90878,数据模板命名.csv,416.32,数据模板命名.csv,325.5,数据模板命名.csv,741.82,数据模板命名.csv,11.499,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2001,29.231,数据模板命名.csv,424.37,数据模板命名.csv,309.81,数据模板命名.csv,734.18,数据模板命名.csv,11.621,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2002,30.774,数据模板命名.csv,436.33,数据模板命名.csv,315.62,数据模板命名.csv,751.95,数据模板命名.csv,12.361,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2003,36.291,数据模板命名.csv,,,,,771.53,数据模板命名.csv,16.174,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2004,37.849,数据模板命名.csv,504.04,数据模板命名.csv,437.81,数据模板命名.csv,941.85,数据模板命名.csv,17.94,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2005,44.604,数据模板命名.csv,,,,,1101.66,数据模板命名.csv,23.809,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2006,52.334,数据模板命名.csv,762.4,数据模板命名.csv,543.4,数据模板命名.csv,1305.8,数据模板命名.csv,26.246,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2007,68.281,数据模板命名.csv,1044,数据模板命名.csv,931,数据模板命名.csv,1975,数据模板命名.csv,32.108,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2008,86.853,数据模板命名.csv,1397,数据模板命名.csv,1027,数据模板命名.csv,2424,数据模板命名.csv,33.755,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2009,94.445,数据模板命名.csv,1475,数据模板命名.csv,1077,数据模板命名.csv,2552,数据模板命名.csv,40.9513035,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2010,103.215,数据模板命名.csv,1494,数据模板命名.csv,1039,数据模板命名.csv,2533,数据模板命名.csv,54.3732313,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guangxi,2011,103.907,数据模板命名.csv,1526,数据模板命名.csv,1177,数据模板命名.csv,2707,数据模板命名.csv,62.2962935,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,49.4,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,28.8286,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2012,118.607,数据模板命名.csv,1536,数据模板命名.csv,1491,数据模板命名.csv,3037,数据模板命名.csv,63.038051,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,49.83,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,29.9723,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2013,126.58675,数据模板命名.csv,1582,数据模板命名.csv,1542,数据模板命名.csv,3140,数据模板命名.csv,76.919,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,50.43,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.2,数据模板命名.csv,,,,,,,,,,,,,,,28.9474,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2014,133.5760447,数据模板命名.csv,1626,数据模板命名.csv,1572,数据模板命名.csv,3215,数据模板命名.csv,67.81,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,44.24,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.23,数据模板命名.csv,,,,,,,,,,,,,,,40.2935,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2015,129.9926893,数据模板命名.csv,1645,数据模板命名.csv,1652,数据模板命名.csv,3458,数据模板命名.csv,51.60424,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,37.34,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.56,数据模板命名.csv,,,,,,,,,,,,,,,35.5865,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2016,134.65124,数据模板命名.csv,1665,数据模板命名.csv,2185,数据模板命名.csv,4152,数据模板命名.csv,57.42,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,30.29,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.13,数据模板命名.csv,70,数据模板命名.csv,,,0.1,数据模板命名.csv,,,,,,,,,26.1906,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2017,146.8,数据模板命名.csv,1669,数据模板命名.csv,2217,数据模板命名.csv,4332,数据模板命名.csv,61.73,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,45.62,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,2.425,数据模板命名.csv,150,数据模板命名.csv,,,0.329,数据模板命名.csv,,,,,,,,,48.87,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2018,173.2,数据模板命名.csv,1677,数据模板命名.csv,2288,数据模板命名.csv,4513,数据模板命名.csv,82.57,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,4.199,数据模板命名.csv,208,数据模板命名.csv,,,0.926,数据模板命名.csv,,,,,,,,,,
Guangxi,2019,184.6,数据模板命名.csv,1681,数据模板命名.csv,2294,数据模板命名.csv,4615,数据模板命名.csv,100.58,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,36.52,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,6.133,数据模板命名.csv,287,数据模板命名.csv,,,1.349,数据模板命名.csv,,,,,,,,,,
Guangxi,2020,197.1,数据模板命名.csv,1759,数据模板命名.csv,2344,数据模板命名.csv,5178,数据模板命名.csv,106.47,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,29.34,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,10.623,数据模板命名.csv,653,数据模板命名.csv,,,1.692,数据模板命名.csv,,,661.6,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,10.9964,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2021,208.193,数据模板命名.csv,1768,数据模板命名.csv,2481,数据模板命名.csv,5533,数据模板命名.csv,119.19,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,30.12,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,16.062,数据模板命名.csv,755,数据模板命名.csv,52.6,数据模板命名.csv,2.808,数据模板命名.csv,,,827.1,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,8.7551,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2022,211.591,数据模板命名.csv,1832,数据模板命名.csv,2757,数据模板命名.csv,6262,数据模板命名.csv,108.71,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,24.07,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,19.885,数据模板命名.csv,946,数据模板命名.csv,83,数据模板命名.csv,4.29,数据模板命名.csv,,,1036.6,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,7.1119,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2023,238.2916971,数据模板命名.csv,1898,数据模板命名.csv,2823,数据模板命名.csv,7466,数据模板命名.csv,140.55,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,31.9399,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,24.516,数据模板命名.csv,1277,数据模板命名.csv,277.8,数据模板命名.csv,8.056,数据模板命名.csv,,,1435.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,8.12,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2024,260.28483,数据模板命名.csv,1906,数据模板命名.csv,3032,数据模板命名.csv,9331,数据模板命名.csv,119.75,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,30.51,数据模板命名.csv,1811,数据模板命名.csv,963.7,数据模板命名.csv,9.12144,数据模板命名.csv,,,,,,,,,8.1456,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Guangxi,2025,250.48,数据模板命名.csv,,,,,,,109.58,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,32.48,数据模板命名.csv,,,1882.6,数据模板命名.csv,10.02003,数据模板命名.csv,,,,,,,,,,
Guangxi,2026,22.09,数据模板命名.csv,,,,,,,28.7,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,9.54,数据模板命名.csv,,,,,2.31,数据模板命名.csv,,,,,,,,,,
Guizhou,1949,0.007,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1950,0.007,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1951,0.012,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1952,0.02,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1953,0.029,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1954,0.034,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1955,0.036,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1956,0.042,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1957,0.05,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1958,0.078,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1959,0.213,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1960,0.416,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1961,0.32,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1962,0.328,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1963,0.321,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1964,0.414,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1965,0.588,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1966,0.86,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1967,1.273,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1968,1.04,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1969,0.956,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1970,1.542,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1971,2.403,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1972,2.237,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1973,2.106,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1974,1.718,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1975,2.859,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1976,2.482,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1977,3.19,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1978,4.143,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1979,4.49,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1980,4.517,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1981,4.355,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1982,5.786,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1983,6.951,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1984,7.646,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1985,7.807,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1986,8.252,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1987,8.49,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1988,9.012,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1989,9.653,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1990,10.387,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1991,11.603,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1992,12.935,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1993,14.656,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1994,19.7,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1995,23.15494,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1996,24.876,数据模板命名.csv,220.9,数据模板命名.csv,243.84,数据模板命名.csv,464.73,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1997,25.575,数据模板命名.csv,217.98,数据模板命名.csv,261.33,数据模板命名.csv,479.31,数据模板命名.csv,14.756,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1998,29.176,数据模板命名.csv,223.51,数据模板命名.csv,304.58,数据模板命名.csv,528.09,数据模板命名.csv,17.188,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,1999,33.446,数据模板命名.csv,231.01,数据模板命名.csv,371.85,数据模板命名.csv,602.86,数据模板命名.csv,20.092,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2000,40.47,数据模板命名.csv,235.81,数据模板命名.csv,370.55,数据模板命名.csv,606.36,数据模板命名.csv,22.127,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2001,49.051,数据模板命名.csv,240.96,数据模板命名.csv,424.05,数据模板命名.csv,665.01,数据模板命名.csv,26.855,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2002,54.712,数据模板命名.csv,242.61,数据模板命名.csv,464.25,数据模板命名.csv,706.86,数据模板命名.csv,32.559,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2003,64.098,数据模板命名.csv,,,,,1017.95,数据模板命名.csv,43.273,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2004,72.046,数据模板命名.csv,689.65,数据模板命名.csv,780.18,数据模板命名.csv,1469.83,数据模板命名.csv,49.679,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2005,79.765,数据模板命名.csv,,,,,1686.78,数据模板命名.csv,56.958,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2006,98.636,数据模板命名.csv,753.4,数据模板命名.csv,1435,数据模板命名.csv,2188.3,数据模板命名.csv,76.039,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2007,116.632,数据模板命名.csv,821,数据模板命名.csv,1596,数据模板命名.csv,2417,数据模板命名.csv,82.571,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2008,121.103,数据模板命名.csv,947,数据模板命名.csv,1717,数据模板命名.csv,2664,数据模板命名.csv,81.122,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2009,138.002,数据模板命名.csv,1361,数据模板命名.csv,1731,数据模板命名.csv,3091,数据模板命名.csv,97.9145611,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2010,138.563,数据模板命名.csv,1655,数据模板命名.csv,1753,数据模板命名.csv,3409,数据模板命名.csv,96.9045671,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Guizhou,2011,137.926,数据模板命名.csv,1866,数据模板命名.csv,2030,数据模板命名.csv,3901,数据模板命名.csv,102.3985948,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,55.32,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,,
Guizhou,2012,161.771,数据模板命名.csv,1728,数据模板命名.csv,2186,数据模板命名.csv,4010,数据模板命名.csv,102.5421937,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,56.35,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,,
Guizhou,2013,167.8117,数据模板命名.csv,1908,数据模板命名.csv,2433,数据模板命名.csv,4476,数据模板命名.csv,118.896,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,55.73,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.8,数据模板命名.csv,,,,,,,,,,,,,,,,
Guizhou,2014,174.5891374,数据模板命名.csv,1955,数据模板命名.csv,2482,数据模板命名.csv,4669,数据模板命名.csv,104.581,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,49.11,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,1.11,数据模板命名.csv,,,,,,,,,,,,,,,,
Guizhou,2015,181.4874183,数据模板命名.csv,2056,数据模板命名.csv,2684,数据模板命名.csv,5066,数据模板命名.csv,97.96749,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,41.91,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,3.49,数据模板命名.csv,,,,,,,,,,,,,,,,
Guizhou,2016,190.39867,数据模板命名.csv,2089,数据模板命名.csv,3014,数据模板命名.csv,5510,数据模板命名.csv,111.35,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,37.79,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.55,数据模板命名.csv,362,数据模板命名.csv,,,0.1,数据模板命名.csv,,,,,,,,,,
