province,year,green_credit_level,large_bank_networks_2011,total_networks_2011,large_bank_share_2011,national_green_credit_level,national_green_credit_change,national_green_credit_dev2011,post2012,iv_network_post2012,iv_network_national_level,iv_network_national_change,iv_network_national_dev2011,z_iv_network_post2012,z_iv_network_national_level,z_iv_network_national_change,z_iv_network_national_dev2011
贵州省,2019,0.712450087027746,1034.0,4289.0,0.24108183725810212,0.46479283097425,0.0006526039815620277,-0.023337670555409973,1,0.24108183725810212,0.1120531096356667,0.00015733096687692625,-0.0056262884948225485,0.1233919769155674,-1.0966233227775755,0.04937114803227652,-0.5583147701335304
贵州省,2018,0.707032642460661,1034.0,4289.0,0.24108183725810212,0.464140226992688,0.00730143466969696,-0.023990274536972,1,0.24108183725810212,0.11189577866878977,0.0017602432847905471,-0.005783619461699475,0.1233919769155674,-1.0995048912657965,0.45096029568233253,-0.5796833803774358
贵州省,2017,0.695951935388555,1034.0,4289.0,0.24108183725810212,0.456838792322991,0.00718608951438604,-0.03129170920666896,1,0.24108183725810212,0.11013553538399923,0.0017324356628293694,-0.007543862746490022,0.1233919769155674,-1.13174432690737,0.44399345222073894,-0.8187587094991654
贵州省,2016,0.685515400019071,1034.0,4289.0,0.24108183725810212,0.449652702808605,-0.018228925186363043,-0.038477798721055,1,0.24108183725810212,0.10840309972116986,-0.004394662775168894,-0.009276298409319391,0.1233919769155674,-1.1634744567920015,-1.0910725721557173,-1.0540572218422686
贵州省,2015,0.709183245194326,1034.0,4289.0,0.24108183725810212,0.467881627994968,-0.008495150402869966,-0.020248873534691958,1,0.24108183725810212,0.11279776249633876,-0.0020480264669077977,-0.004881635634150497,0.1233919769155674,-1.0829847603218141,-0.5031529059659464,-0.4571764051786021
贵州省,2014,0.696752029981262,1034.0,4289.0,0.24108183725810212,0.476376778397838,0.0025536353930479816,-0.011753723131821991,1,0.24108183725810212,0.11484578896324656,0.0006156351122433232,-0.0028336091672426997,0.1233919769155674,-1.0454744808947463,0.1641933806929759,-0.17901451366242085
贵州省,2013,0.708405238046899,1034.0,4289.0,0.24108183725810212,0.47382314300479,-0.005284243148438006,-0.014307358524869973,1,0.24108183725810212,0.11423015385100323,-0.0012739350467439725,-0.0034492442794860226,0.1233919769155674,-1.056750040785448,-0.30921421689813666,-0.26262975500446
贵州省,2012,0.737022969795623,1034.0,4289.0,0.24108183725810212,0.479107386153228,-0.009023115376431967,-0.009023115376431967,1,0.24108183725810212,0.1155040888977472,-0.0021753092327420503,-0.0021753092327420503,0.1233919769155674,-1.0334175007292397,-0.535041972429951,-0.08960455831054862
贵州省,2011,0.751926403522566,1034.0,4289.0,0.24108183725810212,0.48813050152966,-0.027257914523382998,0.0,0,0.0,0.11767939813048925,-0.006571388113121478,0.0,-1.1191511962910219,-0.9935759955148892,-1.6364232213256398,0.20584481238324465
贵州省,2010,0.772094012549187,1034.0,4289.0,0.24108183725810212,0.515388416053043,-0.000772553022724054,0.027257914523382998,0,0.0,0.12425078624361073,-0.00018624850209761524,0.006571388113121478,-1.1191511962910219,-0.8732188573969099,-0.03670828660276285,1.0983673344152376
贵州省,2009,0.762738179251941,1034.0,4289.0,0.24108183725810212,0.516160969075767,0.0016504326502420064,0.028030467546107052,0,0.0,0.12443703474570834,0.0003978893355911015,0.006757636615219094,-1.1191511962910219,-0.8698076547247576,0.10963996571642606,1.123663509280472
贵州省,2008,0.775299238302503,1034.0,4289.0,0.24108183725810212,0.514510536425525,0.007531714286409974,0.026380034895865045,0,0.0,0.12403914541011725,0.0018157595178708121,0.0063597472796279916,-1.1191511962910219,-0.8770951289836263,0.46486917670738115,1.0696223862820748
