province,year,raw_coal_output_10k_ton,wind_code,wind_name,wind_original_unit,wind_source,wind_update_date,annualization_rule,national_raw_coal_output_10k_ton,national_wind_code,national_wind_name,national_wind_original_unit,national_wind_source,national_wind_update_date,raw_coal_output_share_national,source_quality_flag
Anhui,2000,4678.31,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05315660935571596,NBS
Anhui,2001,5347.49,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0554615838488928,NBS
Anhui,2002,6137.84,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05515004113448515,NBS
Anhui,2003,6726.41,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05070046954245277,NBS
Anhui,2004,7868.1,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04898859267673432,NBS
Anhui,2005,8434.46,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04623534921215896,NBS
Anhui,2006,8152.1,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03945862768622857,NBS
Anhui,2007,9112.4,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.039711056350531085,NBS
Anhui,2008,11913.22,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04543852785702579,NBS
Anhui,2009,12848.548638,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04333738469983785,NBS
Anhui,2015,13404.1662,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03637645747251615,NBS
Anhui,2016,12235.6,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03637232735213524,NBS
Anhui,2017,11724.4,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03402858721748297,NBS
Anhui,2018,11529.1,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03251381592528627,NBS
Anhui,2019,10989.5,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.029340346146401373,NBS
Anhui,2020,11084.4,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.028837530936657804,NBS
Anhui,2021,11274.1,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.027691238308575023,NBS
Anhui,2022,11176.9,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.024860543271233687,NBS
Anhui,2023,11206.5,S0075442,安徽:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.024056646301933292,NBS
Beijing,2000,553.0,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.006283381172626637,NBS
Beijing,2001,690.22,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.007158628516216541,NBS
Beijing,2002,880.95,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.007915558036283887,NBS
Beijing,2003,822.57,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0062001402280764,NBS
Beijing,2004,908.43,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.005656093243009844,NBS
Beijing,2005,810.65,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004443756427659466,NBS
Beijing,2006,610.94,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002957134235181669,NBS
Beijing,2007,633.31,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002759910572116549,NBS
Beijing,2008,564.96,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0021548288958069517,NBS
Beijing,2009,641.253335,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002162909076497438,NBS
Beijing,2015,450.1238,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0012215537336494207,NBS
Beijing,2016,317.6,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0009441180789694132,NBS
Beijing,2017,255.0,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0007401052284516186,NBS
Beijing,2018,176.2,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0004969108053564841,NBS
Beijing,2019,36.1,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,9.638168214068789e-05,NBS
Beijing,2020,0.0,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Beijing,2021,0.0,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Beijing,2022,0.0,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Beijing,2023,0.0,S0075432,北京:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Chongqing,2000,1149.9,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01306556963906577,NBS
Chongqing,2001,1154.67,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01197567962217808,NBS
Chongqing,2002,1211.73,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01088769980056334,NBS
Chongqing,2003,1484.2,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011187191517452608,NBS
Chongqing,2004,1764.23,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01098450005186449,NBS
Chongqing,2005,1957.79,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010732056863637113,NBS
Chongqing,2006,2172.19,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010514056068221542,NBS
Chongqing,2007,2711.7,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011817355636905221,NBS
Chongqing,2008,3238.89,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012353536112893262,NBS
Chongqing,2009,4290.79,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014472577575513804,NBS
Chongqing,2010,4377.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,323500.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013530139103554868,NBS
Chongqing,2011,4322.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,352000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012278409090909092,NBS
Chongqing,2012,3808.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010432876712328768,NBS
Chongqing,2013,3942.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010711956521739131,NBS
Chongqing,2014,3856.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.009953536396489417,NBS
Chongqing,2015,3425.2,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.009295366849066846,NBS
Chongqing,2016,2419.7,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.007192955024188567,NBS
Chongqing,2017,1172.1,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.003401871914777028,NBS
Chongqing,2018,1187.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.003347520578650095,NBS
Chongqing,2019,1150.8,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.00307246647666215,NBS
Chongqing,2020,939.4,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002443973202148636,NBS
Chongqing,2021,0.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Chongqing,2022,0.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Chongqing,2023,0.0,S0075450,重庆:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,NBS
Fujian,2000,375.0,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004260882350334519,secondary_compilation
Fujian,2001,512.3,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.005313328198049511,secondary_compilation
Fujian,2002,644.5,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.005790995123883268,secondary_compilation
Fujian,2003,778.2,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.005865700336128298,secondary_compilation
Fujian,2004,1076.1,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.006700045065445762,secondary_compilation
Fujian,2005,1331.7,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.007300006704143726,secondary_compilation
Fujian,2006,1759.2,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.008515059656482783,secondary_compilation
Fujian,2007,1991.7,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.008679657492356873,secondary_compilation
Fujian,2008,2124.77,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.008104141519654023,secondary_compilation
Fujian,2009,2466.13,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.008318108725037082,secondary_compilation
Fujian,2012,1874.55,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.005135753424657534,secondary_compilation
Fujian,2013,1637.96,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004450978260869565,secondary_compilation
Fujian,2014,1602.54,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004136654620547238,secondary_compilation
Fujian,2015,1426.53,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0038713417234612075,secondary_compilation
Fujian,2016,1344.0,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.003995260384555703,secondary_compilation
Fujian,2017,1107.0,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0032129274035134973,secondary_compilation
Fujian,2018,917.7,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002588053609963936,secondary_compilation
Fujian,2019,831.7,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0022205164830030504,secondary_compilation
Fujian,2020,645.8,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0016801340152731415,secondary_compilation
Fujian,2021,540.7,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.001328057455002751,secondary_compilation
Fujian,2022,443.2,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0009858004256825031,secondary_compilation
Fujian,2023,401.7,S5117159,中国:福建:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0008623169427998574,secondary_compilation
Gansu,2000,1632.71,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018551427259239126,NBS
Gansu,2001,1795.35,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018620503182448154,NBS
Gansu,2002,2089.21,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018772079011277212,NBS
Gansu,2003,2603.27,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.019622207291226823,NBS
Gansu,2004,3083.77,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.019200258313790238,NBS
Gansu,2005,3326.77,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018236422094423835,NBS
Gansu,2006,3472.79,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01680935312894318,NBS
Gansu,2007,3555.1,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.015492820380116443,NBS
Gansu,2008,3835.76,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014630073784658158,NBS
Gansu,2009,3875.59,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01307213285336396,NBS
Gansu,2010,4547.2,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,323500.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014056259659969088,NBS
Gansu,2011,4700.65,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,352000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013354119318181817,NBS
Gansu,2012,4878.08,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013364602739726027,NBS
Gansu,2013,4152.53,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011284048913043477,NBS
Gansu,2014,4752.98,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012268921011874032,NBS
Gansu,2015,4399.63,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011939791793226665,NBS
Gansu,2016,4236.9,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012594880002473257,NBS
Gansu,2017,3712.3,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010774480939533114,NBS
Gansu,2018,3575.1,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010082325880987324,NBS
Gansu,2019,3663.1,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.009779937391954398,NBS
Gansu,2020,3848.1,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010011340514358279,NBS
Gansu,2021,4151.1,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01019585593020514,NBS
Gansu,2022,5351.8,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011903896024746438,NBS
Gansu,2023,5990.2,S0075455,甘肃:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012858976725814554,NBS
Guangxi,2000,706.67,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.008029433948029052,NBS
Guangxi,2001,613.52,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.006363133156485138,NBS
Guangxi,2002,463.51,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0041647543054633565,NBS
Guangxi,2003,417.14,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0031442023107331766,NBS
Guangxi,2004,521.29,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0032456709340825396,NBS
Guangxi,2005,637.37,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0034938839626192735,NBS
Guangxi,2006,610.54,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0029551981142957014,NBS
Guangxi,2007,597.86,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0026054225176384395,NBS
Guangxi,2008,440.64,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0016806566918868152,NBS
Guangxi,2009,519.7185,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0017529793601364016,NBS
Guangxi,2015,402.3771,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0010919779154979724,NBS
Guangxi,2016,399.6,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0011878765250509368,NBS
Guangxi,2017,415.4,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0012056459290149112,NBS
Guangxi,2018,470.7,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0013274456077258631,NBS
Guangxi,2019,356.6,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0009520694695670167,NBS
Guangxi,2020,241.6,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0006285543172653933,NBS
Guangxi,2021,279.7,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0006869940265660614,NBS
Guangxi,2022,291.7,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0006488221664521349,NBS
Guangxi,2023,265.5,S0075449,广西:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0005699406231350813,NBS
Guizhou,2000,3676.8,S5117168,中国:贵州:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.041777099268559895,secondary_compilation
Guizhou,2001,3731.4,S5117168,中国:贵州:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03870027881749356,secondary_compilation
Guizhou,2002,5001.1,S5117168,中国:贵州:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04493614540582252,secondary_compilation
Guizhou,2003,7802.5,S5117168,中国:贵州:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.058811522581137296,secondary_compilation
