uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,coal_available_total,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_primary_production,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_available_total,lpg_primary_production,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,gas_available_total,gas_primary_production,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_available_total,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_terminal_kt_per_gdp,coal_terminal_10k_tce_per_gdp_approx,energy5_terminal_10k_tce_per_gdp_approx,post2012,pre_coal_consumption_0811,post2012_x_pre_coal_consumption,pre_coal_terminal_0811,post2012_x_pre_coal_terminal,pre_coal_share_energy5_0811_approx,post2012_x_pre_coal_share_energy5,pre_coal_share_energy5_terminal_0811_approx,post2012_x_pre_coal_share_energy5_terminal,pre_coal_thermal_power_input_0811,post2012_x_pre_coal_thermal_power_input,pre_energy5_terminal_intensity_0811_approx,post2012_x_pre_energy5_terminal_intensity,pre_coal_terminal_intensity_0811_approx,post2012_x_pre_coal_terminal_intensity,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,electricity_primary_production,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,coal_consumption_10k_ton_per_gdp,coal_consumption_10k_tce_per_gdp_approx,energy5_consumption_10k_tce_per_gdp_approx,gas_thermal_power_input,coal_primary_production,coal_primary_production_10k_ton,lpg_thermal_power_input
3110,1,Shanghai,2010,167517168,18319.6,7434.8999,2107,1547,0.034000002,0.097999997,0.056000002,0.026000001,0.054000001,0.045000002,2.609,0.182,0,9.8157272,18.936596,0.02104705,-0.12768339,-0.27785265,-0.45650762,-0.42129004,-0.38797015,-0.17489201,-0.41382575,-0.28395969,-0.39958918,-0.10149014,-0.44125208,0.21393093,2302.6599,2056.3701,0.89304107,47.305099,0.014322352,0,-11,0,0,0,0,0,0,0,0,0.405844,36696.0,22.1,5.2,1.986702493,1.208777024,9.949,10.901,9.792,8.134,13.152,10.583,58749.72218,-34212,11367.47725,811.9789001,9842.177252,32972.382,136.8,-427.3,11991.97105,32667.88105,4666.933487,489.2,40.4,1195.6,204.961708,663.6,4501,326,3016,401.128,1810,35505,94082,122788.8,1509.074352,71863.4,7594.076447,0.1069226661,0.6205090313,0.04432296011,0.4145328745,0,56966.37273,0,11117.2268,0,0.3797119447,0,0.1108855632,0,-32282.8265,-0,0.4144529901,0,0.04601474687,0,58755.18409,4196.8828,32979.28105,4711.420091,1196.1,205.047423,4501,598.633,307,129586.8,1592.621772,11304.60509,0.3712542604,5875.518409,0.320723073,0.2290924911,0.6170770699,-747,,,
3111,1,Shanghai,2011,174438240,20406.1,8169.2998,2435,1793,0.037,0.111,0.064000003,0.024,0.054000001,0.046999998,2.51,0.24600001,0,9.9235888,18.977081,0.10081709,-0.068439603,0.089545049,0.089202672,-0.40493461,-0.44860449,-0.17489201,-0.23066932,-0.29990542,-0.098883197,-0.1474124,-0.37557623,0.21985976,2356.0,2096.28,0.88976228,51.619999,0.013185589,0,-10,0,0,0,0,0,0,0,0,0.40033618,44626.0,21.009,6.645,2.198953876,1.106836018,10.318,10.803,9.801,8.134,13.616,10.501,61415.969,-36676,11465.866,819.0068084,10016.2,31457.88289,81.2219,-367.5549,10542.6665,31136.51151,4448.162035,364.3727099,,1188.98688,203.8280209,638.9,5537,301,3706.08,492.90864,2320,31739.55,102222,126912.886,1559.759369,73527.19,7523.664873,0.1088574282,0.5618842405,0.0401353913,0.368696854,0,56966.37273,0,11117.2268,0,0.3797119447,0,0.1108855632,0,-32282.8265,-0,0.4144529901,0,0.04601474687,0,61419.466,4387.192456,31480.35341,4497.283289,1189.28688,203.8794499,5536.08,736.29864,410,133962.026,1646.3933,11471.04713,0.3824578876,6141.9466,0.3009858131,0.2149941663,0.5621381415,-1024,,,
3112,1,Shanghai,2012,179224048,21774.9,8174.1001,2797,2113,0.035,0.106,0.066,0.024,0.055,0.048,2.3050001,0.111,0,9.988513,19.004147,0.18885598,0.0086254748,-0.15538691,-0.12068596,-0.40084577,-0.44860449,-0.09427274,-0.13909078,-0.33292434,-0.19748777,-0.051648993,-0.39321703,0.19659264,2399.0,2125.72,0.88608587,55.1842,0.013189287,0,-9,0,0,0,0,0,0,0,0,0.37539092,46359.0,19.341,6.373,2.213258802,1.006505332,10.068,9.296,9.891,8.134,13.415,11.002,57018.937,-33973.1,9752.6,696.628218,8358.4,32599.3,52.7,-266.3,10888.3,32484.6,4640.749956,339.8,,1154.7,197.950221,577.2,6472,298,4186,556.738,2621,38680,96665,128166,1575.16014,71446,7667.226535,0.09085791516,0.4478826539,0.03199225797,0.3521130538,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,57032.2,4073.810046,32599.9,4657.221714,1155,198.00165,6431,855.323,637,135345,1663.39005,11447.74646,0.3558613095,5703.22,0.2619171615,0.1870874285,0.5257312989,-1454,,,
3113,1,Shanghai,2013,181945392,23809.4,8286.5,3216,1995,0.039999999,0.109,0.059,0.022,0.059,0.050999999,2.3559999,0.19599999,0,10.077836,19.019217,0.29075733,-0.019792272,0.45694274,0.0052470979,-0.41515675,-0.50923884,0.22820497,0.13564421,-0.32470989,0.17436342,-0.14475705,-0.32379478,0.18016645,2448.0,2163.97,0.88397467,56.427299,0.012460187,0,-8,0,0,0,0,0,0,0,0,0.3480348,45426.0,17.287,6.717,2.230265193,1.007683869,10.275,9.295,10.231,8.134,13.606,11.012,56861.2,-35589.4,9576.7,684.063681,8399,33968.56998,79.40484,-330.4,11879.2646,33567.66343,4795.476397,228.2,,1318.6842,226.0620324,663.78,7281,235,4917.875875,654.0774914,2979,44675,96386,133423,1639.76867,72307,7999.448272,0.08551385768,0.4022234916,0.028730824,0.3359785745,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,56811.9,4058.074017,33963.37743,4852.008099,1318.9842,226.1134614,7280.875875,968.3564914,775,141061,1733.63969,11838.19176,0.3427950906,5681.19,0.2386112208,0.170439995,0.4972066394,-1594,,,
3114,1,Shanghai,2014,186258096,25964.5,8633.2998,3433,2338,0.035999998,0.115,0.071999997,0.030999999,0.057,0.050000001,2.191,0.139,0,10.164486,19.042645,0.34353203,0.062811859,-0.032921158,0.25711352,-0.38857919,-0.2363843,0.066966116,0.044065997,-0.35128608,0.010367665,0.040654425,-0.35505795,0.1857293,2467.0,2173.4099,0.88099313,77.318703,0.015704213,0,-7,0,0,0,0,0,0,0,0,0.33250397,43939.0,15.536,13.143,2.395207762,1.073956482,10.766,10.84,10.391,8.99,14.16,12.577,48965.2,-28142.28583,10127.44282,723.4032406,8971.6,32923.20832,57.371,-209.448,10827.403,32799.917,4685.796143,166.145,,1268.664,217.4870695,667.2,7231,212,5031,669.123,2988,56876.86,80026,129408.47,1590.430096,71070,7886.239549,0.09172980812,0.3900495993,0.02786124287,0.3037316162,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,48957.81939,3497.057039,32920.039,4702.956772,1268.942,217.5347271,7231,961.723,787.81,136902.47,1682.531356,11061.80289,0.3161380719,4895.781939,0.1885567578,0.1346860921,0.4260356598,-1575,,,
3115,1,Shanghai,2015,193922496,27821.6,8408.7002,4423,3043,0.039999999,0.121,0.064999998,0.037999999,0.061000001,0.057,1.965,0.266,0,10.233568,19.08297,0.58430135,0.23259586,0.45694274,0.50897962,-0.40289018,-0.024164131,0.38944381,0.6851145,-0.38768741,0.43728006,0.15225457,-0.28516731,0.16700685,2458.0,2115.78,0.86077297,104.35,0.016853588,0,-6,0,0,0,0,0,0,0,0,0.30223641,46939.0,10.485,11.137,2.318684709,0.968051601,11.113,10.754,10.386,9.01,14.387,14.132,47284.3,-27450.9,8485.1,606.090693,7467.3,34585.12555,68.33,-202.2,11292.8,34329.10621,4904.256113,234.7,,1361.70896,233.437767,863.8,7721,188,5505,732.165,3147,59521,81034,133007,1634.65603,71154,8110.605603,0.07472816737,0.3049824597,0.02178489709,0.2915218968,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,47281.3,3377.303259,34603.30621,4943.428325,1361.70896,233.437767,7722,1027.026,1085,140556,1727.43324,11308.62859,0.2986483491,4728.13,0.1699445754,0.1213914102,0.4064693831,-1571,,,
3116,1,Shanghai,2016,181333616,30963.9,8570.2002,5144,3798,0.039999999,0.12800001,0.052000001,0.055,0.064000003,0.059,1.789,0.264,0,10.340577,19.015848,0.75964952,0.41442129,0.45694274,0.80282384,-0.42946777,0.49122781,0.63130224,0.86827129,-0.41603538,0.57411486,0.4160291,-0.28880024,0.14759661,2467.0,2127.1799,0.86225373,134.41,0.019426387,0,-5,0,0,0,0,0,0,0,0,0.2767804,36600.0,6.357,4.152,2.513926523,1.084203692,11.225,8.604,10.264,8.295,15.642,13.322,46236.6,-27833.5,7156.8,511.210224,6460,36300.13045,65.3,-198.1,11675.7,36239.9,5177.232114,-87.9,,1068.5,183.172955,630.2,7867,202,5398,717.934,3049,66822,81779,140629,1728.33041,71845,8317.879703,0.06145919901,0.231133675,0.01650987841,0.2686315258,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,46256.2,3304.080366,36329.8,5190.075228,1080.7,185.264401,7867,1046.311,1453,148602,1826.31858,11552.04957,0.2860168098,4625.62,0.1493875126,0.1067075002,0.3730812194,-1788,,,
3117,1,Shanghai,2017,183883760,34378.301,9525.9004,6228,4934,0.037,0.121,0.050000001,0.078000002,0.063000001,0.059,1.849,0.164,0,10.445181,19.029814,1.0232798,0.68800229,0.089545049,0.50897962,-0.43355665,1.1885228,0.55068266,0.86827129,-0.4063713,0.27065447,0.94317716,-0.32457682,0.12367996,2466.0,2120.5901,0.85993105,224.66,0.029765675,0,-4,0,0,0,0,0,0,0,0,0.27709049,31600.0,1.352,1.789,3.440986692,1.368769795,11.233,8.633,10.415,8.295,15.228,13.596,45766.1,-29282.4,4788.7,342.056841,4689.7,37732.4,159,-203.8,11460.3,37576,5368.10736,-215.3,,1025.7,175.835751,631.4,8260,171,5612,746.396,3153,68049,84628,144484,1775.70836,71629,8408.104312,0.04068180274,0.1392942601,0.009949788996,0.2445759118,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,45778.4,3269.951112,37745.9,5392.379274,1025.7,175.835751,8260,1098.58,1922,152677,1876.40033,11813.14647,0.2768061093,4577.84,0.13316074,0.09511671656,0.3436221723,-1925,,,
3118,1,Shanghai,2018,188922192,37769.102,10360.8,7335,5421,0.041000001,0.131,0.057,0.079999998,0.071000002,0.061999999,1.813,0.26499999,0,10.539247,19.056847,1.2925037,0.80528569,0.57940894,0.92875659,-0.41924563,1.2491571,1.1956381,1.1430062,-0.41216975,0.74487281,0.99195659,-0.2113294,0.13308696,2475.0,2135.54,0.86284447,233.39,0.027945751,0,-3,0,0,0,0,0,0,0,0,0.27431947,29100.0,1.082,1.623,4.948314226,1.438050963,11.379,8.66,10.454,8.295,15.692,13.796,44202.4,-28113,4946.7,353.342781,4849.7,33200.1,256,-215.6,9229.4,32847.6,4692.608136,-90,,1049.9,179.984357,671.5,9291,1454,6037,802.921,3411,73384,83282,149139,1832.91831,70494,7861.774584,0.04494440501,0.130972137,0.009355339743,0.2081536009,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,44206.2,3157.648866,33184.8,4740.780528,1049.9,179.984357,9291,1235.703,2378,156666,1925.42514,11239.54189,0.2809410647,4420.62,0.1170432911,0.08360402283,0.2975856267,-2302,,,
3119,1,Shanghai,2019,196674960,40241.199,10317.1,8838,7331,0.046999998,0.141,0.059,0.071000002,0.071999997,0.068000004,1.5140001,0.366,0,10.602647,19.097063,1.6580353,1.2652678,1.3142043,1.3485339,-0.41515675,0.97630262,1.276257,1.6924769,-0.46032906,1.172932,1.135268,-0.075654805,0.13364752,2481.0,2144.0,0.86416769,184.0737,0.022504866,0,-2,1,0,0,0,0,0,0,0,0.25638151,34100.0,0.722,1.353,3.641660999,0.735939723,11.104,8.214,10.439,7.029,15.541,14.297,42380,-26341.7,5196.7,371.200281,5101.6,35103.6,391,-198.7,10405.9,34700.1,4957.256286,-318.6,,966.2,165.635666,582.3,9888,1247,6178,821.674,3492,75657,81202,153554,1887.17866,71535,8202.944893,0.04525207542,0.1291387963,0.009224384219,0.2038444454,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,42382.8,3027.403404,35097.2,5013.985992,966.2,165.635666,9888,1315.104,2469,156858,1927.78482,11449.91388,0.2644040327,4238.28,0.1053219115,0.07523144139,0.2845321254,-2598,,,
3120,1,Shanghai,2020,193113584,41603.898,10356.7,10179,9166,0.052000001,0.14300001,0.063000001,0.068999998,0.078000002,0.064000003,1.566,0.433,0,10.635949,19.078789,1.9841683,1.707188,1.9265344,1.4324894,-0.40697905,0.91566819,1.7599739,1.3261634,-0.45195353,1.3200756,1.4083334,0.028797776,0.14036244,2488.22,2221.98,0.89299983,181.8848,0.022449059,0,-1,0,0,0,0,0,0,0,0,0.2489358,31200.0,0.52,0.79,4.295649242,1.179585152,11.104,8.214,10.439,7.029,15.541,14.297,41687.3,-26619.1,4309.7,307.841871,4222.4,31649.7,520.3,-191.9,10033.2,31417.9,4488.361194,-139.8,,1022,175.20146,625,9423,1511,5043,670.719,2216,74098,83498,151367,1860.30043,70717,7502.423955,0.0410323214,0.1035888512,0.007399351642,0.1803298324,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,41680.1,2977.209543,31658.9,4522.790454,1022,175.20146,9423,1253.259,2876,157596,1936.85484,10865.3153,0.274010414,4168.01,0.1001831607,0.0715608317,0.2611609927,-2659,,,
3121,1,Shanghai,2021,202709664,47059.398,11425.4,11437,8842,0.048999999,0.15099999,0.052000001,0.056000002,0.078000002,0.066,1.431,0.34900001,0,10.759166,19.127285,2.2901156,1.6291596,1.5591363,1.7683104,-0.42946777,0.52154505,1.7599739,1.5093198,-0.47369769,1.3534116,1.3728474,0.046263289,0.12988281,2489.0,2223.0,0.89312977,159.30099,0.018894996,0,0,0,1,0,0,0,0,0,0,0.24278679,32100.0,0.554,0.756,4.994582713,1.162707296,11.104,8.214,10.439,7.029,15.541,14.297,48242,-33257.1,4376,312.57768,4311.7,31907.9,509.4,-203.2,9390.4,31624.1,4517.818926,24.7,,986.7,169.149981,589.7,9775,1724,5283,702.639,2456,77656,97306,168385,2069.45165,78572,7771.637237,0.04022031272,0.09298886484,0.006642194615,0.1651452753,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,48260,3447.2118,31856.6,4551.033876,986.7,169.149981,9775,1300.075,3369,174962,2150.28298,11617.75364,0.2967193063,4826,0.1025512481,0.07325235652,0.2468742511,-2648,,,
3122,1,Shanghai,2022,196101248,48594.5,11386.4,11055,7100,0.048999999,0.156,0.052999999,0.057,0.079000004,0.066,1.391,0.38100001,0,10.791265,19.094141,2.1972127,1.2096366,1.5591363,1.9781994,-0.42742336,0.55186218,1.8405935,1.5093198,-0.48014039,1.4913507,1.1226276,0.0201161,0.13729274,2475.0,2211.0,0.89333332,203.81261,0.021697985,0,1,0,0,1,0,0,0,0,0,0.23431459,32300.0,0.653,0.814,4.952791497,0.991632691,11.104,8.214,10.439,7.029,15.541,14.297,46408.8,-32276.6,4248.1,303.441783,4201.6,26482,535.7,-165.1,7939.9,26514,3787.79004,-127.9,,928.1,159.104183,522.6,9505,1947,5242,697.186,2348,82448,92107,169601,2084.39629,76030,7031.918296,0.04315206324,0.08741935816,0.006244364753,0.1447060531,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,46412.2,3315.223446,26490.7,3784.461402,928.1,159.104183,9500,1263.5,4238,174555,2145.28095,10667.56998,0.3107758798,4641.22,0.09550916256,0.06822219482,0.2195221677,-2542,,,
3123,1,Shanghai,2023,205270736,51404.5,11542.9,11219,7742,0.050000001,0.152,0.052999999,0.057999998,0.079999998,0.064999998,1.321,0.39300001,0,10.847481,19.139841,2.2370977,1.3642484,1.6816025,1.8102882,-0.42742336,0.58217931,1.9212124,1.4177412,-0.49141517,1.4516376,1.2261995,0.02413789,,2487.0,2225.0,0.89465219,254.97,0.026453258,0,2,0,0,0,1,0,0,0,0,0.22455038,31536.879,0.513,0.741,4.956909733,1.000831498,11.104,8.214,10.439,7.029,15.541,14.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56966.37273,56966.37273,11117.2268,11117.2268,0.3797119447,0.3797119447,0.1108855632,0.1108855632,-32282.8265,-32282.8265,0.4144529901,0.4144529901,0.04601474687,0.04601474687,,,,,,,,,,,,,,,,,,,,,
5300,2,Yunnan,2000,72648408,2052.3,836.20001,27,40,0.025,0.068000004,0.26100001,0.015,0.034000002,0.033,4.0570002,0.28400001,0,7.6267166,18.101143,-0.48481175,-0.49061173,-1.3800464,-1.7158384,-0.002181812,-0.72145903,-1.7872802,-1.5127664,-0.050733332,-1.6753086,-0.15694682,-0.34872779,,4241.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.40744531,35117.0,32.385,35.538,1.0,1.0,4.218,6.449,1.849,6.986,3.545,1.865,28308.7,-7437.2,12808.9,914.939727,6784.6,1774.2,,,421.1,1766.6,252.376476,,,,,,517,8,517,68.761,517,21696,10138,29159,358.36411,21951,1594.441313,0.5738309209,6.241241534,0.4458118828,0.7769046012,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,,,,,,,,,21608,,,,,,,,,,22156.1,2215.61,
5301,2,Yunnan,2001,75648288,2186.3999,871.40002,42,30,0.027000001,0.075999998,0.229,0.016000001,0.037,0.032000002,3.023,0.35100001,0,7.6900115,18.141605,-0.48116374,-0.49302003,-1.1351144,-1.3800172,-0.067603596,-0.69114184,-1.5454221,-1.6043446,-0.21727757,-1.4799474,-0.22243725,-0.44228119,,4287.3999,,,,,0,-20,0,0,0,0,0,0,0,0,0.39855474,32713.0,29.442,53.166,1.053194703,1.053194703,3.947,6.414,1.352,6.252,3.853,1.31,31038.7,-10281.8,12131,866.51733,6417.1,2713.8,,-16.1,476.2,2702.7,386.107722,114.9,,115.1,19.731593,,529,8,529,70.357,526,20341,14305,32196,395.68884,24668,1738.402485,0.4984561041,5.548390301,0.3963215192,0.795098136,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,,,,,,,,,21648,,,,,,,,,,23941,2394.1,
5302,2,Yunnan,2002,79207728,2392.0,942.09998,46,43,0.027000001,0.077,0.27000001,0.018999999,0.039999999,0.035999998,3.4219999,0.38800001,0,7.7798853,18.187584,-0.48019093,-0.48988923,-1.1351144,-1.3380393,0.016218068,-0.60019034,-1.303564,-1.2380314,-0.15301149,-1.2888415,-0.2375394,-0.33491117,,4333.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.3938545,33696.0,29.312,21.003,1.088210426,1.03324715,3.748,6.454,2.091,5.484,3.398,1.283,33535.6,-11579.7,12834.2,916.746906,7353.5,3136.1,,-5,527.5,3142.1,448.880406,43.5,,43.5,7.457205,0.8,511,19,514,68.362,511,22919,16396,36090,443.5461,27402,1884.992617,0.486339786,5.365468227,0.3832553955,0.7880403917,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,,,,,,,,,26303,,,,,,,,,,30662.5,3066.25,
5303,2,Yunnan,2003,94204008,2673.6001,1059.8,66,47,0.027000001,0.077,0.228,0.018999999,0.041000001,0.034000002,3.063,0.252,0,7.891181,18.360973,-0.4753269,-0.48892593,-1.1351144,-1.3380393,-0.069648027,-0.60019034,-1.2229444,-1.4211878,-0.21083486,-1.3299803,-0.23361343,-0.42021129,0.63916361,4376.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.39639437,34655.0,38.068,25.323,1.167330006,1.072706141,4.22,6.632,3.327,5.413,4.446,1.281,43487,-14256.4,16327.1,1166.244753,10508.8,3588.9,-51.2,-7.6,532.5,3585.8,512.267388,82.4,,82.4,14.125832,0.6,560,24,560,74.48,557,21589,19390,37235,457.61815,28037,2224.736123,0.5242171154,6.106784631,0.4362076262,0.8321125224,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,,,,,,,,,28090,,,,,,,,,,40597.8,4059.78,
5304,2,Yunnan,2004,109501160,3185.3,1267.8,59,38,0.026000001,0.082000002,0.215,0.027000001,0.044,0.035999998,1.645,0.29899999,0,8.0663013,18.511446,-0.47702929,-0.4910934,-1.2575804,-1.1281507,-0.096225619,-0.35765296,-0.98108631,-1.2380314,-0.43922916,-1.2015949,-0.22296371,-0.54753864,0.65106589,4415.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.39801589,38402.0,40.0,26.1,1.241066149,1.063166493,4.747,6.981,4.664,5.976,4.831,1.513,30647,-7437.2,15147.1,1081.957353,7729.6,1774.2,,,421.1,1766.6,252.376476,,,,,,517,8,517,68.761,517,21696,10138,29159,358.36411,21951,1761.458939,0.6142393269,4.755313471,0.3396720413,0.5529962449,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,30629.8,2187.886614,1766.6,252.376476,,,517,68.761,21608,31725,389.90025,2898.92434,0.7547236,3062.98,0.9615985935,0.6868698754,0.9100946033,,22156.1,2215.61,
5305,2,Yunnan,2005,119960512,3553.3,1387.3,90,38,0.028000001,0.086000003,0.27500001,0.02,0.046999998,0.041000001,1.784,0.33899999,0,8.1756325,18.602673,-0.46949005,-0.4910934,-1.0126485,-0.96023983,0.026440211,-0.56987321,-0.73922813,-0.78013927,-0.4168407,-0.86142254,-0.37188709,-0.39907268,0.66423851,4450.3999,1312.87,0.29500046,,,0,-16,0,0,0,0,0,0,0,0,0.3904258,32928.0,42.9,32.6,1.274720067,1.027116941,5.283,8.219,5.538,5.832,5.312,2.855,66815.3,-20095.8,26280,1877.1804,19284.6,4578.8,0.9,-18.1,344.2,4561,651.58446,122.8,,122.8,21.051604,2.9,612,22,612,81.396,592,28223,27501,50568,621.48072,37437,3252.693184,0.5771157296,7.395941801,0.5282921228,0.9154006653,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,66815.3,4772.616879,4579.1,654.170226,122.8,21.051604,612,81.396,34919,55725,684.86025,6214.094959,0.7680308895,6681.53,1.880373174,1.343150558,1.748823617,,64621.4,6462.14,
5306,2,Yunnan,2006,142414880,4157.7002,1674.2,97,73,0.033,0.088,0.221,0.017999999,0.045000002,0.041999999,1.99,0.30599999,0,8.3327169,18.774256,-0.46778765,-0.48266441,-0.40031886,-0.8762846,-0.083959043,-0.63050753,-0.90046668,-0.68856108,-0.38366073,-0.69394535,-0.43785852,-0.40867877,0.65114039,4483.0,1367.3199,0.30500111,,,0,-15,0,0,0,0,0,0,0,0,0.40267453,34286.0,45.6,30.8,1.328303279,1.042035278,5.962,8.304,5.409,7.429,5.813,3.02,74819.7942,-27816.77806,26594.91183,1899.674552,19969.45883,5206.16655,0.801,-30.049,377.4191029,5176.080103,739.4548035,138.3,,138.2700609,23.70363654,3.0910609,544.93,23.93,545,72.485,525,24769.8851,39791.3264,58029,713.17641,44158,3448.494402,0.5508707078,6.396543895,0.4569051304,0.8294235361,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,74819.9692,5344.3904,5206.129103,743.7476036,138.2700609,23.70363654,545,72.485,35572.2719,64562,793.46698,6977.79362,0.7659140827,7481.99692,1.79955181,1.285419858,1.678282051,,73390.8352,7339.08352,
5307,2,Yunnan,2007,161465056,5166.0,2057.3999,107,62,0.028000001,0.093999997,0.189,0.015,0.048999999,0.043000001,1.78,0.222,0,8.5498543,18.899799,-0.46535563,-0.4853135,-1.0126485,-0.6244185,-0.14938082,-0.72145903,-0.57798928,-0.59698254,-0.417485,-0.6821472,-0.47751784,-0.46304283,0.62628967,4514.0,1426.42,0.31599912,31.381599,0.02764369,0,-14,0,0,0,0,0,0,0,0,0.39825782,35352.282,44.539,29.027,1.375913778,1.035843094,6.19,8.291,6.318,6.974,6.348,3.467,76203.241,-31854.37038,24903.26112,1778.839942,18843.04412,6020.410719,1,-22.88036,384.6351183,5998.184118,856.9005831,143.5,,142.71237,24.46518159,1.31237,549,20,548.8277,72.9940841,528.8277,27197,47355,68139.09182,837.4294385,52522.09182,3570.629229,0.4981866858,4.820608037,0.3443360321,0.6911787125,0,89536.61705,0,31411.79363,0,0.7240711798,0,0.4891284714,0,-32769.7212,-0,0.6133853787,0,0.3008313188,0,76204.52687,5443.289355,6021.926478,860.2924167,143.57437,24.61295425,548.8277,72.9940841,43096,74552.09182,916.2452085,7317.434019,0.7438795268,7620.452687,1.475116664,1.053675833,1.416460321,,77551.9,7755.19,
